begin_date,end_date,duration,avg_tmax,std_tmax,max_tmax,avg_heat_index,year
03/09/2021,23/09/2021,21,39.7,2.1,43.3,108.6,2021
06/05/2022,08/05/2022,3,36.7,1.4,38.3,93.4,2022
13/05/2022,20/05/2022,8,38.0,1.4,40.0,95.5,2022
24/05/2022,28/05/2022,5,38.7,1.3,40.0,96.9,2022
08/06/2022,13/06/2022,6,43.4,1.6,45.6,108.8,2022
08/07/2022,22/07/2022,15,43.9,1.0,46.1,116.8,2022
29/07/2022,03/08/2022,6,38.9,1.4,40.6,115.6,2022
02/09/2022,06/09/2022,5,42.1,0.4,42.8,113.6,2022
14/09/2022,20/09/2022,7,36.9,1.3,38.9,99.1,2022
23/09/2022,03/10/2022,11,37.7,1.4,40.0,102.5,2022
28/04/2023,30/04/2023,3,37.2,0.9,38.3,94.3,2023
13/05/2023,18/05/2023,6,38.1,1.1,40.0,100.3,2023
20/05/2023,30/05/2023,11,37.5,0.7,38.9,95.9,2023
03/06/2023,07/06/2023,5,38.6,2.0,40.6,96.8,2023
09/06/2023,11/06/2023,3,36.3,1.3,37.8,92.7,2023
01/07/2023,04/07/2023,4,45.4,0.9,46.1,110.5,2023
13/07/2023,29/07/2023,17,46.5,1.0,48.3,121.7,2023
04/08/2023,06/08/2023,3,45.4,1.2,46.7,112.0,2023
22/08/2023,31/08/2023,10,43.2,2.2,47.2,117.0,2023
02/09/2023,22/09/2023,21,39.5,2.5,45.0,104.1,2023
24/09/2023,30/09/2023,7,38.8,1.0,40.6,99.0,2023
05/10/2023,10/10/2023,6,38.0,1.0,39.4,97.4,2023
15/10/2023,22/10/2023,8,38.5,1.2,40.0,98.6,2023
