begin_date,end_date,duration,avg_tmax,std_tmax,max_tmax,avg_heat_index,year
02/08/2042,10/08/2042,9,34.3,2.4,37.3,112.2,2042
27/08/2042,30/08/2042,4,36.5,2.0,38.5,119.8,2042
03/09/2042,06/09/2042,4,35.4,2.7,38.0,123.5,2042
13/07/2043,17/07/2043,5,34.2,1.4,35.8,103.2,2043
19/07/2043,21/07/2043,3,37.6,1.6,38.7,120.7,2043
28/07/2043,01/08/2043,5,36.2,1.7,38.2,116.0,2043
18/06/2044,21/06/2044,4,33.1,1.4,35.1,104.0,2044
23/06/2044,26/06/2044,4,32.0,0.6,32.8,98.9,2044
18/07/2044,21/07/2044,4,35.8,1.4,37.7,112.1,2044
25/07/2044,30/07/2044,6,34.5,2.6,37.7,104.1,2044
09/08/2044,12/08/2044,4,35.4,0.6,36.2,116.5,2044
05/06/2045,09/06/2045,5,36.2,1.1,37.4,113.0,2045
19/06/2045,22/06/2045,4,33.3,0.8,34.4,104.0,2045
26/06/2045,30/06/2045,5,36.5,3.3,39.2,121.3,2045
11/08/2045,14/08/2045,4,36.0,1.2,37.4,119.1,2045
17/08/2045,19/08/2045,3,32.6,0.9,33.5,104.0,2045
24/08/2045,27/08/2045,4,35.3,1.7,37.4,114.1,2045
01/07/2046,03/07/2046,3,33.1,1.9,35.3,101.5,2046
11/07/2046,13/07/2046,3,33.0,0.6,33.5,101.4,2046
19/07/2046,25/07/2046,7,36.4,1.8,39.9,114.6,2046
28/07/2046,30/07/2046,3,33.8,1.3,35.3,102.0,2046
04/08/2046,09/08/2046,6,37.9,1.4,39.2,130.8,2046
19/08/2046,21/08/2046,3,34.1,1.4,35.7,101.5,2046
29/08/2046,31/08/2046,3,33.5,1.7,35.2,108.9,2046
04/07/2047,07/07/2047,4,35.4,1.1,36.5,108.6,2047
09/07/2047,13/07/2047,5,35.0,2.5,38.2,106.5,2047
16/07/2047,24/07/2047,9,36.3,3.6,43.0,113.4,2047
30/07/2047,02/08/2047,4,35.8,0.7,36.3,108.6,2047
20/06/2048,22/06/2048,3,39.2,0.7,39.9,124.9,2048
29/06/2048,01/07/2048,3,35.5,1.0,36.2,107.0,2048
12/07/2048,18/07/2048,7,35.7,2.3,39.7,110.7,2048
22/07/2048,24/07/2048,3,33.5,1.7,35.5,108.8,2048
15/08/2048,17/08/2048,3,32.7,0.9,33.6,102.1,2048
30/05/2049,02/06/2049,4,35.3,1.5,36.7,109.2,2049
21/06/2049,26/06/2049,6,34.7,2.9,38.8,110.3,2049
