begin_date,end_date,duration,avg_tmax,std_tmax,max_tmax,avg_heat_index,year
11/07/2038,13/07/2038,3,31.3,0.6,31.9,96.2,2038
19/07/2038,25/07/2038,7,34.7,1.7,38.1,108.5,2038
28/07/2038,30/07/2038,3,32.1,1.3,33.6,96.9,2038
04/08/2038,09/08/2038,6,36.3,1.4,37.5,124.0,2038
19/08/2038,21/08/2038,3,32.5,1.4,34.1,96.7,2038
29/08/2038,31/08/2038,3,31.9,1.7,33.6,103.1,2038
29/07/2039,05/08/2039,8,32.9,1.3,34.8,101.3,2039
14/08/2039,19/08/2039,6,32.3,1.3,33.6,103.1,2039
07/09/2039,09/09/2039,3,35.3,0.3,35.6,114.5,2039
12/07/2040,16/07/2040,5,34.0,2.3,37.2,106.1,2040
21/07/2040,28/07/2040,8,34.4,1.9,37.7,105.2,2040
05/08/2040,07/08/2040,3,32.8,0.6,33.1,100.4,2040
24/08/2040,26/08/2040,3,32.6,0.9,33.6,101.9,2040
17/05/2041,19/05/2041,3,34.5,1.7,36.2,100.8,2041
10/06/2041,13/06/2041,4,34.1,2.8,36.4,101.8,2041
18/06/2041,25/06/2041,8,30.7,1.3,33.3,96.6,2041
30/06/2041,03/07/2041,4,31.4,1.4,32.6,98.2,2041
19/07/2041,21/07/2041,3,34.0,0.3,34.4,104.3,2041
20/08/2041,23/08/2041,4,31.1,1.9,33.6,96.6,2041
29/06/2042,01/07/2042,3,33.1,1.1,34.2,103.2,2042
03/07/2042,05/07/2042,3,35.0,2.8,37.6,114.8,2042
05/08/2042,07/08/2042,3,34.7,2.9,36.3,112.2,2042
27/08/2042,30/08/2042,4,35.5,2.0,37.4,115.9,2042
03/09/2042,06/09/2042,4,34.6,2.7,37.2,119.5,2042
13/07/2043,17/07/2043,5,33.1,1.3,34.7,99.8,2043
19/07/2043,21/07/2043,3,36.4,1.5,37.5,116.3,2043
28/07/2043,01/08/2043,5,35.0,1.7,37.0,111.9,2043
18/06/2044,21/06/2044,4,32.0,1.4,34.0,100.0,2044
23/06/2044,26/06/2044,4,31.0,0.6,31.8,95.3,2044
18/07/2044,21/07/2044,4,34.5,1.3,36.4,107.7,2044
25/07/2044,30/07/2044,6,33.2,2.5,36.4,100.3,2044
09/08/2044,12/08/2044,4,34.3,0.6,35.1,111.7,2044
05/06/2045,09/06/2045,5,35.0,1.0,36.2,108.8,2045
19/06/2045,22/06/2045,4,32.2,0.8,33.3,100.2,2045
26/06/2045,30/06/2045,5,35.3,3.2,37.9,116.6,2045
11/08/2045,14/08/2045,4,34.7,1.2,36.1,114.2,2045
17/08/2045,19/08/2045,3,31.3,0.9,32.2,99.5,2045
24/08/2045,27/08/2045,4,34.0,1.7,36.1,109.5,2045
01/07/2046,03/07/2046,3,31.8,1.8,33.9,97.5,2046
11/07/2046,13/07/2046,3,31.7,0.6,32.2,97.2,2046
19/07/2046,25/07/2046,7,35.0,1.7,38.4,109.7,2046
28/07/2046,30/07/2046,3,32.4,1.3,33.9,97.9,2046
04/08/2046,09/08/2046,6,36.6,1.4,37.8,125.1,2046
19/08/2046,21/08/2046,3,32.8,1.4,34.4,97.5,2046
29/08/2046,31/08/2046,3,32.2,1.7,33.9,104.0,2046
04/07/2047,07/07/2047,4,33.9,1.0,35.1,103.9,2047
09/07/2047,13/07/2047,5,33.5,2.5,36.7,102.0,2047
16/07/2047,23/07/2047,8,35.3,3.5,41.4,110.2,2047
30/07/2047,02/08/2047,4,34.5,0.8,35.0,104.1,2047
20/06/2048,22/06/2048,3,37.5,0.6,38.1,118.1,2048
29/06/2048,01/07/2048,3,33.9,1.0,34.5,101.6,2048
12/07/2048,18/07/2048,7,34.0,2.2,37.9,105.1,2048
22/07/2048,24/07/2048,3,32.0,1.7,33.9,103.0,2048
15/08/2048,17/08/2048,3,31.2,0.9,32.1,97.1,2048
30/05/2049,02/06/2049,4,33.9,1.5,35.5,104.2,2049
21/06/2049,26/06/2049,6,33.2,2.8,37.1,104.5,2049
03/07/2049,08/07/2049,6,34.8,2.1,36.7,113.2,2049
14/07/2049,20/07/2049,7,35.9,2.2,39.6,118.4,2049
19/08/2049,22/08/2049,4,32.4,1.4,33.2,98.2,2049
17/06/2050,19/06/2050,3,31.0,0.9,32.0,92.4,2050
29/06/2050,03/07/2050,5,33.6,1.5,35.0,106.3,2050
06/07/2050,10/07/2050,5,32.4,2.0,35.0,98.1,2050
13/07/2050,15/07/2050,3,31.2,0.3,31.5,101.8,2050
31/08/2050,06/09/2050,7,32.1,2.1,35.0,105.1,2050
25/06/2051,28/06/2051,4,36.1,2.3,38.4,113.5,2051
25/07/2051,27/07/2051,3,35.5,0.8,36.2,109.9,2051
02/08/2051,04/08/2051,3,36.7,1.2,37.7,114.9,2051
24/08/2051,26/08/2051,3,34.8,2.8,37.7,117.0,2051
07/06/2052,11/06/2052,5,35.6,1.9,37.0,118.3,2052
07/07/2052,10/07/2052,4,32.9,1.8,34.4,104.3,2052
13/07/2052,15/07/2052,3,31.6,1.4,33.2,95.0,2052
17/07/2052,19/07/2052,3,34.7,3.0,37.2,109.4,2052
15/07/2053,19/07/2053,5,30.8,1.3,32.1,94.4,2053
25/07/2053,31/07/2053,7,31.6,1.3,32.8,102.4,2053
03/08/2053,05/08/2053,3,31.4,2.5,34.3,98.1,2053
15/08/2053,19/08/2053,5,34.3,2.0,36.4,109.1,2053
21/08/2053,23/08/2053,3,33.1,1.0,34.3,113.1,2053
03/07/2054,06/07/2054,4,35.9,3.0,39.9,106.1,2054
16/07/2054,19/07/2054,4,34.6,1.1,35.3,108.1,2054
27/07/2054,29/07/2054,3,35.1,0.6,35.8,103.4,2054
03/08/2054,06/08/2054,4,33.6,1.2,35.2,106.9,2054
29/08/2054,02/09/2054,5,36.4,0.9,37.4,109.7,2054
04/07/2055,07/07/2055,4,34.0,1.0,35.2,104.2,2055
09/07/2055,13/07/2055,5,33.6,2.5,36.9,102.3,2055
16/07/2055,23/07/2055,8,35.4,3.5,41.5,110.5,2055
30/07/2055,02/08/2055,4,34.6,0.8,35.1,104.5,2055
20/06/2056,22/06/2056,3,37.6,0.6,38.3,118.9,2056
29/06/2056,01/07/2056,3,34.1,1.0,34.7,102.2,2056
12/07/2056,18/07/2056,7,34.3,2.2,38.2,105.7,2056
22/07/2056,24/07/2056,3,32.2,1.7,34.1,103.5,2056
15/08/2056,17/08/2056,3,31.4,0.9,32.3,97.7,2056
30/05/2057,02/06/2057,4,34.1,1.5,35.6,104.9,2057
21/06/2057,26/06/2057,6,33.4,2.8,37.4,105.5,2057
03/07/2057,08/07/2057,6,35.0,2.1,36.9,114.1,2057
14/07/2057,20/07/2057,7,36.1,2.2,39.8,119.3,2057
20/08/2057,22/08/2057,3,33.2,0.3,33.3,101.2,2057
17/06/2058,19/06/2058,3,31.1,0.9,32.1,92.7,2058
29/06/2058,03/07/2058,5,33.7,1.5,35.1,106.8,2058
06/07/2058,10/07/2058,5,32.5,2.0,35.1,98.5,2058
13/07/2058,15/07/2058,3,31.3,0.3,31.6,102.3,2058
31/08/2058,06/09/2058,7,32.1,2.1,35.0,105.1,2058
29/07/2059,05/08/2059,8,33.5,1.3,35.5,103.2,2059
14/08/2059,19/08/2059,6,32.9,1.3,34.2,105.3,2059
07/09/2059,09/09/2059,3,35.7,0.3,36.0,116.9,2059
12/07/2060,16/07/2060,5,34.5,2.3,37.8,108.3,2060
21/07/2060,28/07/2060,8,35.0,1.9,38.3,107.4,2060
05/08/2060,07/08/2060,3,33.4,0.6,33.7,102.1,2060
24/08/2060,26/08/2060,3,33.2,0.9,34.2,103.7,2060
17/05/2061,19/05/2061,3,34.9,1.7,36.6,102.2,2061
10/06/2061,13/06/2061,4,34.6,2.9,37.0,103.4,2061
18/06/2061,25/06/2061,8,31.2,1.3,33.8,98.2,2061
30/06/2061,03/07/2061,4,31.9,1.4,33.1,99.9,2061
19/07/2061,21/07/2061,3,34.5,0.3,34.9,105.9,2061
20/08/2061,23/08/2061,4,31.6,1.9,34.2,98.0,2061
29/06/2062,01/07/2062,3,33.5,1.1,34.7,104.9,2062
03/07/2062,05/07/2062,3,35.4,2.9,38.1,116.7,2062
02/08/2062,10/08/2062,9,33.8,2.4,36.8,110.3,2062
27/08/2062,30/08/2062,4,36.0,2.0,37.9,117.8,2062
03/09/2062,06/09/2062,4,35.0,2.7,37.6,121.3,2062
13/07/2063,17/07/2063,5,33.6,1.3,35.1,101.2,2063
19/07/2063,21/07/2063,3,36.9,1.6,38.0,118.1,2063
28/07/2063,01/08/2063,5,35.5,1.7,37.5,113.5,2063
18/06/2064,21/06/2064,4,32.4,1.4,34.4,101.5,2064
23/06/2064,26/06/2064,4,31.4,0.6,32.2,96.7,2064
18/07/2064,21/07/2064,4,35.0,1.4,36.8,109.2,2064
25/07/2064,30/07/2064,6,33.7,2.6,36.8,101.5,2064
09/08/2064,12/08/2064,4,34.7,0.6,35.5,113.4,2064
05/06/2065,09/06/2065,5,35.4,1.1,36.6,110.2,2065
19/06/2065,22/06/2065,4,32.6,0.8,33.7,101.4,2065
26/06/2065,30/06/2065,5,35.7,3.2,38.3,118.0,2065
11/08/2065,14/08/2065,4,35.2,1.2,36.6,116.0,2065
17/08/2065,19/08/2065,3,31.8,0.9,32.7,101.2,2065
24/08/2065,27/08/2065,4,34.5,1.7,36.6,111.3,2065
01/07/2066,03/07/2066,3,32.3,1.8,34.4,98.8,2066
11/07/2066,13/07/2066,3,32.1,0.6,32.6,98.6,2066
19/07/2066,25/07/2066,7,35.5,1.8,38.9,111.3,2066
28/07/2066,30/07/2066,3,32.9,1.3,34.4,99.2,2066
04/08/2066,09/08/2066,6,37.0,1.4,38.2,127.0,2066
19/08/2066,21/08/2066,3,33.2,1.4,34.8,98.7,2066
29/08/2066,31/08/2066,3,32.6,1.7,34.3,105.6,2066
25/06/2085,28/06/2085,4,36.4,2.3,38.7,114.5,2085
25/07/2085,27/07/2085,3,35.7,0.8,36.4,110.8,2085
02/08/2085,04/08/2085,3,37.0,1.2,38.0,115.9,2085
24/08/2085,26/08/2085,3,35.1,2.8,38.0,118.2,2085
07/06/2086,11/06/2086,5,35.8,1.9,37.2,119.1,2086
07/07/2086,10/07/2086,4,33.1,1.8,34.6,105.3,2086
13/07/2086,15/07/2086,3,31.8,1.4,33.5,95.6,2086
17/07/2086,19/07/2086,3,34.9,3.0,37.4,110.3,2086
15/07/2087,19/07/2087,5,30.9,1.3,32.2,94.8,2087
25/07/2087,31/07/2087,7,31.7,1.3,32.9,103.1,2087
03/08/2087,05/08/2087,3,31.5,2.5,34.4,98.5,2087
15/08/2087,19/08/2087,5,34.4,2.0,36.5,109.6,2087
21/08/2087,23/08/2087,3,33.2,1.0,34.4,113.7,2087
03/07/2088,06/07/2088,4,36.0,3.0,40.0,106.4,2088
16/07/2088,19/07/2088,4,34.7,1.1,35.4,108.4,2088
27/07/2088,29/07/2088,3,35.2,0.6,35.9,103.7,2088
03/08/2088,06/08/2088,4,33.7,1.2,35.3,107.4,2088
29/08/2088,02/09/2088,5,36.4,0.9,37.5,110.0,2088
04/07/2089,07/07/2089,4,34.1,1.0,35.3,104.5,2089
09/07/2089,13/07/2089,5,33.7,2.5,37.0,102.5,2089
16/07/2089,23/07/2089,8,35.5,3.5,41.6,110.8,2089
30/07/2089,02/08/2089,4,34.7,0.8,35.2,104.7,2089
20/06/2090,22/06/2090,3,37.6,0.6,38.3,119.0,2090
29/06/2090,01/07/2090,3,34.1,1.0,34.7,102.3,2090
12/07/2090,18/07/2090,7,34.3,2.2,38.2,105.9,2090
22/07/2090,24/07/2090,3,32.2,1.7,34.1,103.7,2090
15/08/2090,17/08/2090,3,31.4,0.9,32.3,97.7,2090
30/05/2091,02/06/2091,4,34.0,1.5,35.6,104.8,2091
21/06/2091,26/06/2091,6,33.3,2.8,37.3,105.1,2091
03/07/2091,08/07/2091,6,34.9,2.1,36.8,113.5,2091
14/07/2091,20/07/2091,7,36.0,2.2,39.7,118.6,2091
19/08/2091,22/08/2091,4,32.5,1.4,33.3,98.4,2091
17/06/2092,19/06/2092,3,31.1,0.9,32.1,92.6,2092
29/06/2092,03/07/2092,5,33.6,1.5,35.0,106.6,2092
06/07/2092,10/07/2092,5,32.4,2.0,35.0,98.3,2092
13/07/2092,15/07/2092,3,31.2,0.3,31.5,102.1,2092
31/08/2092,06/09/2092,7,32.1,2.1,35.0,105.1,2092
29/07/2093,05/08/2093,8,33.4,1.3,35.4,103.0,2093
14/08/2093,19/08/2093,6,32.8,1.3,34.1,104.8,2093
07/09/2093,09/09/2093,3,35.7,0.3,36.0,116.6,2093
12/07/2094,16/07/2094,5,34.4,2.3,37.7,107.8,2094
21/07/2094,28/07/2094,8,34.9,1.9,38.2,106.9,2094
05/08/2094,07/08/2094,3,33.3,0.6,33.6,101.9,2094
24/08/2094,26/08/2094,3,33.1,0.9,34.1,103.6,2094
17/05/2095,19/05/2095,3,34.8,1.7,36.5,101.7,2095
10/06/2095,13/06/2095,4,34.5,2.8,36.8,103.1,2095
18/06/2095,25/06/2095,8,31.1,1.3,33.7,97.9,2095
30/06/2095,03/07/2095,4,31.8,1.4,33.0,99.5,2095
19/07/2095,21/07/2095,3,34.3,0.3,34.7,105.6,2095
20/08/2095,23/08/2095,4,31.5,1.9,34.0,97.6,2095
29/06/2096,01/07/2096,3,33.4,1.2,34.5,104.5,2096
03/07/2096,05/07/2096,3,35.3,2.9,38.0,116.4,2096
02/08/2096,10/08/2096,9,33.7,2.4,36.7,110.0,2096
27/08/2096,30/08/2096,4,35.9,2.0,37.8,117.6,2096
03/09/2096,06/09/2096,4,34.9,2.7,37.5,121.0,2096
13/07/2097,17/07/2097,5,33.4,1.3,35.0,100.7,2097
19/07/2097,21/07/2097,3,36.8,1.6,37.9,117.5,2097
28/07/2097,01/08/2097,5,35.4,1.7,37.4,113.0,2097
18/06/2098,21/06/2098,4,32.3,1.4,34.3,101.3,2098
23/06/2098,26/06/2098,4,31.3,0.6,32.0,96.4,2098
18/07/2098,21/07/2098,4,34.8,1.3,36.7,108.9,2098
25/07/2098,30/07/2098,6,33.6,2.6,36.7,101.3,2098
09/08/2098,12/08/2098,4,34.6,0.6,35.4,113.2,2098
05/06/2099,09/06/2099,5,35.2,1.1,36.3,109.3,2099
19/06/2099,22/06/2099,4,32.3,0.8,33.5,100.6,2099
26/06/2099,30/06/2099,5,35.4,3.2,38.1,117.0,2099
11/08/2099,14/08/2099,4,35.0,1.2,36.4,115.3,2099
17/08/2099,19/08/2099,3,31.6,0.9,32.5,100.5,2099
24/08/2099,27/08/2099,4,34.3,1.7,36.4,110.5,2099
01/07/2100,03/07/2100,3,32.0,1.8,34.1,98.1,2100
11/07/2100,13/07/2100,3,31.9,0.6,32.4,97.9,2100
19/07/2100,25/07/2100,7,35.3,1.7,38.7,110.5,2100
28/07/2100,30/07/2100,3,32.7,1.3,34.1,98.6,2100
04/08/2100,09/08/2100,6,36.8,1.4,38.0,126.0,2100
19/08/2100,21/08/2100,3,33.0,1.4,34.6,98.1,2100
29/08/2100,31/08/2100,3,32.4,1.7,34.1,104.9,2100
