begin_date,end_date,duration,avg_tmin,std_tmin,min_tmin,avg_wind_speed,year
20/01/2035,23/01/2035,4,-10.7,3.6,-14.2,7.5,2035
28/01/2035,02/02/2035,6,-8.9,4.0,-14.2,6.1,2035
26/02/2035,01/03/2035,4,-6.7,2.3,-9.8,5.1,2035
05/03/2035,08/03/2035,4,-7.3,1.0,-8.7,5.8,2035
17/12/2035,21/12/2035,5,-5.1,2.8,-8.6,5.5,2035
17/01/2036,23/01/2036,7,-6.0,2.6,-9.3,4.9,2036
29/02/2036,02/03/2036,3,-5.1,1.4,-6.6,5.4,2036
05/12/2036,09/12/2036,5,-1.5,1.9,-3.8,6.0,2036
15/12/2036,20/12/2036,6,-5.5,2.2,-8.3,5.2,2036
23/01/2037,26/01/2037,4,-6.5,1.2,-7.7,6.5,2037
28/01/2037,01/02/2037,5,-10.2,3.9,-13.2,6.5,2037
08/02/2037,13/02/2037,6,-7.1,2.1,-11.0,4.1,2037
17/02/2037,22/02/2037,6,-4.5,1.1,-6.1,4.8,2037
05/03/2037,08/03/2037,4,-4.4,0.9,-5.1,5.6,2037
14/03/2037,16/03/2037,3,-5.8,2.2,-7.8,6.9,2037
08/12/2037,10/12/2037,3,-1.8,0.8,-2.7,3.7,2037
23/12/2037,25/12/2037,3,-3.1,1.2,-3.8,3.6,2037
14/01/2038,16/01/2038,3,-11.9,4.5,-15.1,6.2,2038
18/01/2038,23/01/2038,6,-7.5,2.5,-11.7,5.5,2038
29/01/2038,01/02/2038,4,-9.8,1.9,-11.7,5.7,2038
14/02/2038,16/02/2038,3,-9.3,1.7,-11.2,5.7,2038
10/12/2038,14/12/2038,5,-2.8,1.6,-4.5,6.3,2038
20/12/2038,26/12/2038,7,-5.0,4.0,-11.2,6.7,2038
06/01/2039,08/01/2039,3,-13.2,4.4,-17.2,5.9,2039
26/01/2039,29/01/2039,4,-9.7,0.8,-10.7,6.4,2039
31/01/2039,17/02/2039,18,-11.3,3.0,-18.4,6.0,2039
19/02/2039,21/02/2039,3,-13.0,1.9,-14.1,6.6,2039
23/02/2039,01/03/2039,7,-10.4,3.1,-15.7,4.3,2039
19/12/2039,21/12/2039,3,0.9,0.6,0.3,6.3,2039
28/12/2039,31/12/2039,4,-1.2,2.3,-3.0,5.1,2039
04/01/2040,06/01/2040,3,-8.6,3.5,-12.2,4.8,2040
12/01/2040,14/01/2040,3,-4.9,0.3,-5.2,6.1,2040
18/01/2040,24/01/2040,7,-6.3,1.0,-7.9,7.3,2040
08/02/2040,15/02/2040,8,-11.4,6.1,-21.6,5.8,2040
04/12/2040,06/12/2040,3,1.0,0.9,0.2,3.9,2040
08/12/2040,12/12/2040,5,-2.5,3.2,-5.8,5.2,2040
14/12/2040,17/12/2040,4,-6.8,5.5,-14.5,6.1,2040
07/01/2041,10/01/2041,4,-8.7,1.7,-10.6,5.3,2041
08/02/2041,12/02/2041,5,-7.3,3.0,-10.1,5.7,2041
03/03/2041,06/03/2041,4,-8.7,3.4,-11.9,6.8,2041
11/03/2041,13/03/2041,3,-10.6,1.4,-11.9,7.0,2041
13/12/2041,17/12/2041,5,-5.6,1.2,-7.4,6.0,2041
21/12/2041,23/12/2041,3,-3.2,0.9,-4.1,4.0,2041
25/12/2041,31/12/2041,7,-10.9,4.4,-15.6,6.5,2041
01/01/2042,08/01/2042,8,-12.2,5.0,-17.9,7.9,2042
13/01/2042,16/01/2042,4,-7.5,2.6,-10.2,5.8,2042
17/03/2042,20/03/2042,4,-5.6,1.8,-8.0,6.2,2042
07/12/2042,09/12/2042,3,-3.8,2.0,-5.9,5.0,2042
11/12/2042,13/12/2042,3,-4.0,1.1,-5.3,3.8,2042
11/01/2043,14/01/2043,4,-6.8,2.2,-8.4,5.6,2043
20/01/2043,23/01/2043,4,-10.4,3.5,-13.9,7.5,2043
29/01/2043,02/02/2043,5,-9.8,3.2,-13.9,6.4,2043
17/02/2043,20/02/2043,4,-4.7,1.7,-6.9,4.7,2043
26/02/2043,01/03/2043,4,-6.5,2.3,-9.7,5.1,2043
05/03/2043,08/03/2043,4,-7.0,1.0,-8.5,5.8,2043
17/12/2043,21/12/2043,5,-4.9,2.8,-8.5,5.5,2043
17/01/2044,23/01/2044,7,-5.8,2.6,-9.1,4.9,2044
29/02/2044,02/03/2044,3,-4.9,1.4,-6.4,5.4,2044
05/12/2044,09/12/2044,5,-1.3,1.9,-3.6,6.0,2044
15/12/2044,20/12/2044,6,-5.3,2.1,-8.0,5.1,2044
23/01/2045,26/01/2045,4,-6.3,1.2,-7.4,6.5,2045
28/01/2045,01/02/2045,5,-10.0,3.8,-12.9,6.5,2045
08/02/2045,13/02/2045,6,-6.9,2.1,-10.9,4.1,2045
17/02/2045,22/02/2045,6,-4.4,1.1,-6.0,4.8,2045
05/03/2045,08/03/2045,4,-4.2,0.9,-4.9,5.6,2045
14/03/2045,16/03/2045,3,-5.6,2.2,-7.5,6.9,2045
08/12/2045,10/12/2045,3,-1.7,0.8,-2.6,3.7,2045
23/12/2045,25/12/2045,3,-3.0,1.2,-3.7,3.6,2045
14/01/2046,16/01/2046,3,-11.7,4.5,-14.8,6.2,2046
18/01/2046,23/01/2046,6,-7.3,2.5,-11.5,5.5,2046
29/01/2046,01/02/2046,4,-9.6,1.9,-11.5,5.7,2046
14/02/2046,16/02/2046,3,-9.1,1.7,-11.0,5.7,2046
10/12/2046,14/12/2046,5,-2.6,1.6,-4.3,6.3,2046
20/12/2046,26/12/2046,7,-4.8,4.0,-10.9,6.7,2046
13/01/2047,18/01/2047,6,-6.2,1.5,-7.9,5.1,2047
22/01/2047,26/01/2047,5,-10.5,4.3,-17.1,4.3,2047
31/01/2047,04/02/2047,5,-6.2,0.9,-7.5,4.5,2047
08/02/2047,12/02/2047,5,-6.6,1.9,-8.5,5.6,2047
19/02/2047,23/02/2047,5,-7.0,1.8,-9.1,6.7,2047
02/12/2047,04/12/2047,3,3.0,0.0,3.0,3.8,2047
08/12/2047,13/12/2047,6,1.5,1.6,-0.4,4.4,2047
17/12/2047,19/12/2047,3,-3.6,2.8,-5.8,5.2,2047
03/01/2048,06/01/2048,4,-5.4,4.4,-10.2,5.0,2048
14/01/2048,16/01/2048,3,-9.4,4.2,-12.8,6.6,2048
18/01/2048,23/01/2048,6,-5.0,2.7,-7.9,4.7,2048
25/12/2048,31/12/2048,7,-2.0,2.1,-4.7,6.5,2048
01/01/2049,04/01/2049,4,-7.3,3.9,-12.3,5.8,2049
21/01/2049,28/01/2049,8,-8.7,3.4,-14.0,5.7,2049
07/02/2049,10/02/2049,4,-6.7,1.3,-7.8,7.1,2049
11/12/2049,18/12/2049,8,-6.4,2.9,-11.3,6.0,2049
02/01/2050,04/01/2050,3,-15.0,0.5,-15.4,6.9,2050
07/01/2050,10/01/2050,4,-8.7,3.3,-12.4,5.3,2050
21/01/2050,26/01/2050,6,-10.4,2.3,-12.9,6.6,2050
28/01/2050,30/01/2050,3,-8.0,1.1,-9.2,4.9,2050
26/02/2050,01/03/2050,4,-8.7,1.8,-10.7,5.0,2050
03/03/2050,07/03/2050,5,-7.7,2.0,-9.8,3.7,2050
07/12/2050,09/12/2050,3,-4.0,2.3,-6.3,7.0,2050
25/01/2051,27/01/2051,3,-12.2,1.9,-14.0,5.5,2051
04/02/2051,11/02/2051,8,-7.1,1.8,-10.3,6.9,2051
13/02/2051,16/02/2051,4,-9.4,1.4,-10.9,8.3,2051
06/03/2051,09/03/2051,4,-12.4,0.7,-13.2,7.0,2051
01/12/2051,07/12/2051,7,-4.1,1.7,-6.0,5.6,2051
13/12/2051,18/12/2051,6,-5.0,1.2,-6.5,5.7,2051
02/01/2052,04/01/2052,3,-10.9,1.0,-11.9,6.5,2052
20/01/2052,22/01/2052,3,-6.1,1.4,-7.6,6.3,2052
24/01/2052,26/01/2052,3,-4.2,2.5,-7.1,4.5,2052
10/02/2052,12/02/2052,3,-7.5,1.6,-9.2,6.7,2052
20/02/2052,22/02/2052,3,-3.5,1.3,-5.0,5.2,2052
06/12/2052,09/12/2052,4,-4.1,3.3,-7.7,4.4,2052
19/12/2052,23/12/2052,5,-6.9,1.5,-9.3,7.7,2052
13/01/2053,18/01/2053,6,-8.9,3.0,-12.6,4.4,2053
20/01/2053,22/01/2053,3,-6.2,1.6,-7.8,5.2,2053
24/01/2053,27/01/2053,4,-7.7,2.9,-11.5,5.0,2053
30/01/2053,01/02/2053,3,-5.3,0.2,-5.6,4.9,2053
04/02/2053,07/02/2053,4,-8.6,1.9,-10.9,5.4,2053
02/03/2053,04/03/2053,3,-7.0,1.4,-8.3,6.4,2053
05/12/2053,13/12/2053,9,-0.1,2.3,-4.0,6.0,2053
16/12/2053,24/12/2053,9,-6.0,2.9,-10.5,6.8,2053
08/01/2054,14/01/2054,7,-6.7,2.1,-9.9,5.0,2054
28/01/2054,02/02/2054,6,-6.9,3.9,-12.5,6.3,2054
05/02/2054,09/02/2054,5,-4.9,1.7,-7.6,6.0,2054
03/12/2054,11/12/2054,9,-1.7,3.4,-8.4,5.7,2054
14/12/2054,18/12/2054,5,-4.5,1.4,-6.3,4.6,2054
25/12/2054,28/12/2054,4,-4.5,1.5,-6.3,8.2,2054
13/01/2055,18/01/2055,6,-6.1,1.5,-7.8,5.1,2055
22/01/2055,26/01/2055,5,-10.4,4.3,-17.0,4.3,2055
31/01/2055,04/02/2055,5,-6.1,0.9,-7.3,4.5,2055
08/02/2055,12/02/2055,5,-6.5,1.9,-8.4,5.6,2055
19/02/2055,23/02/2055,5,-6.9,1.8,-9.0,6.7,2055
02/12/2055,04/12/2055,3,3.1,0.0,3.1,3.8,2055
08/12/2055,13/12/2055,6,1.7,1.6,-0.3,4.4,2055
17/12/2055,19/12/2055,3,-3.5,2.8,-5.7,5.2,2055
03/01/2056,06/01/2056,4,-5.3,4.4,-10.0,5.0,2056
14/01/2056,16/01/2056,3,-9.2,4.2,-12.6,6.6,2056
18/01/2056,23/01/2056,6,-4.8,2.7,-7.8,4.7,2056
25/12/2056,31/12/2056,7,-1.8,2.1,-4.5,6.5,2056
01/01/2057,03/01/2057,3,-8.4,3.8,-12.2,5.8,2057
22/01/2057,28/01/2057,7,-9.3,2.9,-13.8,5.8,2057
02/02/2057,05/02/2057,4,-4.3,1.0,-5.7,5.1,2057
07/02/2057,10/02/2057,4,-6.7,1.3,-7.8,7.1,2057
11/12/2057,18/12/2057,8,-6.4,2.9,-11.3,6.0,2057
02/01/2058,04/01/2058,3,-15.0,0.5,-15.4,6.9,2058
07/01/2058,10/01/2058,4,-8.7,3.3,-12.4,5.3,2058
21/01/2058,26/01/2058,6,-10.4,2.3,-12.9,6.6,2058
28/01/2058,30/01/2058,3,-8.0,1.1,-9.2,4.9,2058
26/02/2058,01/03/2058,4,-8.7,1.8,-10.7,4.9,2058
03/03/2058,07/03/2058,5,-7.7,2.0,-9.7,3.7,2058
07/12/2058,09/12/2058,3,-4.0,2.3,-6.3,7.0,2058
06/01/2059,08/01/2059,3,-12.8,4.4,-16.8,5.9,2059
26/01/2059,29/01/2059,4,-9.4,0.8,-10.4,6.3,2059
31/01/2059,17/02/2059,18,-11.0,3.0,-18.0,6.0,2059
19/02/2059,21/02/2059,3,-12.6,1.8,-13.7,6.6,2059
23/02/2059,01/03/2059,7,-10.0,3.1,-15.4,4.3,2059
19/12/2059,21/12/2059,3,1.3,0.6,0.7,6.3,2059
28/12/2059,31/12/2059,4,-0.9,2.3,-2.6,5.1,2059
04/01/2060,06/01/2060,3,-8.2,3.5,-11.8,4.8,2060
12/01/2060,14/01/2060,3,-4.5,0.3,-4.8,6.1,2060
18/01/2060,24/01/2060,7,-5.9,1.0,-7.5,7.3,2060
08/02/2060,15/02/2060,8,-11.0,6.0,-21.1,5.8,2060
04/12/2060,06/12/2060,3,1.3,0.9,0.5,3.9,2060
08/12/2060,12/12/2060,5,-2.1,3.2,-5.4,5.2,2060
14/12/2060,17/12/2060,4,-6.5,5.5,-14.1,6.1,2060
07/01/2061,10/01/2061,4,-8.3,1.7,-10.2,5.3,2061
08/02/2061,12/02/2061,5,-7.1,3.0,-9.8,5.7,2061
03/03/2061,06/03/2061,4,-8.4,3.4,-11.5,6.8,2061
11/03/2061,13/03/2061,3,-10.2,1.4,-11.5,7.0,2061
13/12/2061,18/12/2061,6,-5.2,1.1,-7.1,5.3,2061
21/12/2061,23/12/2061,3,-3.0,0.9,-3.9,4.0,2061
25/12/2061,31/12/2061,7,-10.7,4.3,-15.4,6.5,2061
01/01/2062,08/01/2062,8,-11.8,4.9,-17.5,7.9,2062
13/01/2062,16/01/2062,4,-7.2,2.5,-9.9,5.8,2062
17/03/2062,20/03/2062,4,-5.4,1.8,-7.7,6.2,2062
07/12/2062,09/12/2062,3,-3.5,1.9,-5.5,5.1,2062
11/12/2062,13/12/2062,3,-3.6,1.1,-4.9,3.8,2062
11/01/2063,14/01/2063,4,-6.6,2.2,-8.2,5.6,2063
20/01/2063,23/01/2063,4,-10.2,3.5,-13.7,7.5,2063
29/01/2063,02/02/2063,5,-9.6,3.2,-13.7,6.4,2063
17/02/2063,20/02/2063,4,-4.5,1.7,-6.7,4.7,2063
26/02/2063,01/03/2063,4,-6.3,2.3,-9.4,5.1,2063
05/03/2063,08/03/2063,4,-6.8,1.0,-8.2,5.8,2063
17/12/2063,21/12/2063,5,-4.7,2.8,-8.3,5.5,2063
17/01/2064,23/01/2064,7,-5.5,2.5,-8.8,4.9,2064
29/02/2064,02/03/2064,3,-4.7,1.4,-6.2,5.4,2064
05/12/2064,09/12/2064,5,-1.1,1.9,-3.4,6.0,2064
15/12/2064,20/12/2064,6,-5.0,2.1,-7.8,5.2,2064
23/01/2065,26/01/2065,4,-6.0,1.2,-7.2,6.5,2065
28/01/2065,01/02/2065,5,-9.7,3.8,-12.6,6.5,2065
08/02/2065,13/02/2065,6,-6.6,2.1,-10.5,4.1,2065
17/02/2065,22/02/2065,6,-4.0,1.1,-5.6,4.8,2065
05/03/2065,08/03/2065,4,-3.9,0.9,-4.6,5.6,2065
14/03/2065,16/03/2065,3,-5.3,2.2,-7.3,6.9,2065
08/12/2065,10/12/2065,3,-1.3,0.8,-2.2,3.7,2065
23/12/2065,25/12/2065,3,-2.6,1.2,-3.3,3.6,2065
14/01/2066,16/01/2066,3,-11.3,4.5,-14.5,6.2,2066
18/01/2066,23/01/2066,6,-7.0,2.5,-11.1,5.5,2066
29/01/2066,01/02/2066,4,-9.2,1.8,-11.1,5.7,2066
14/02/2066,16/02/2066,3,-8.8,1.7,-10.7,5.8,2066
10/12/2066,14/12/2066,5,-2.3,1.6,-4.1,6.3,2066
20/12/2066,26/12/2066,7,-4.6,4.0,-10.7,6.7,2066
25/01/2085,27/01/2085,3,-12.0,1.9,-13.8,5.5,2085
04/02/2085,11/02/2085,8,-7.0,1.7,-10.2,6.9,2085
13/02/2085,16/02/2085,4,-9.3,1.4,-10.7,8.3,2085
06/03/2085,09/03/2085,4,-12.1,0.7,-13.0,7.0,2085
01/12/2085,07/12/2085,7,-4.0,1.7,-5.9,5.6,2085
13/12/2085,18/12/2085,6,-4.9,1.2,-6.4,5.7,2085
02/01/2086,04/01/2086,3,-10.7,1.0,-11.7,6.5,2086
20/01/2086,22/01/2086,3,-5.8,1.4,-7.4,6.3,2086
10/02/2086,12/02/2086,3,-7.3,1.6,-9.1,6.7,2086
20/02/2086,22/02/2086,3,-3.4,1.3,-4.9,5.2,2086
19/11/2086,23/11/2086,5,-3.5,0.5,-3.9,6.2,2086
06/12/2086,09/12/2086,4,-4.0,3.3,-7.6,4.4,2086
19/12/2086,23/12/2086,5,-6.8,1.5,-9.2,7.7,2086
13/01/2087,18/01/2087,6,-8.8,2.9,-12.5,4.4,2087
20/01/2087,22/01/2087,3,-6.1,1.6,-7.7,5.2,2087
24/01/2087,27/01/2087,4,-7.6,2.8,-11.4,5.0,2087
30/01/2087,01/02/2087,3,-5.2,0.2,-5.4,4.9,2087
04/02/2087,07/02/2087,4,-8.5,1.9,-10.8,5.4,2087
02/03/2087,04/03/2087,3,-7.0,1.4,-8.3,6.4,2087
05/12/2087,13/12/2087,9,0.0,2.3,-3.9,6.0,2087
16/12/2087,24/12/2087,9,-5.9,2.9,-10.3,6.8,2087
08/01/2088,14/01/2088,7,-6.7,2.1,-9.9,5.0,2088
28/01/2088,02/02/2088,6,-6.9,3.9,-12.5,6.3,2088
05/02/2088,09/02/2088,5,-4.8,1.7,-7.5,6.0,2088
03/12/2088,11/12/2088,9,-1.6,3.4,-8.3,5.7,2088
14/12/2088,18/12/2088,5,-4.4,1.4,-6.1,4.6,2088
25/12/2088,28/12/2088,4,-4.4,1.5,-6.1,8.2,2088
13/01/2089,18/01/2089,6,-6.0,1.5,-7.7,5.1,2089
22/01/2089,26/01/2089,5,-10.3,4.3,-16.8,4.3,2089
31/01/2089,04/02/2089,5,-6.1,0.9,-7.3,4.5,2089
08/02/2089,12/02/2089,5,-6.5,1.9,-8.4,5.6,2089
19/02/2089,23/02/2089,5,-6.8,1.8,-9.0,6.7,2089
02/12/2089,04/12/2089,3,3.1,0.0,3.1,3.8,2089
08/12/2089,13/12/2089,6,1.7,1.6,-0.3,4.4,2089
17/12/2089,19/12/2089,3,-3.5,2.8,-5.6,5.2,2089
03/01/2090,06/01/2090,4,-5.3,4.4,-10.0,5.0,2090
14/01/2090,16/01/2090,3,-9.2,4.2,-12.6,6.6,2090
18/01/2090,23/01/2090,6,-4.8,2.7,-7.8,4.7,2090
25/12/2090,31/12/2090,7,-1.8,2.1,-4.5,6.5,2090
01/01/2091,04/01/2091,4,-7.3,3.9,-12.3,5.8,2091
21/01/2091,28/01/2091,8,-8.7,3.4,-13.9,5.7,2091
07/02/2091,10/02/2091,4,-6.7,1.3,-7.8,7.1,2091
11/12/2091,18/12/2091,8,-6.4,2.9,-11.3,6.0,2091
02/01/2092,04/01/2092,3,-15.0,0.5,-15.4,6.9,2092
07/01/2092,10/01/2092,4,-8.7,3.3,-12.4,5.3,2092
21/01/2092,26/01/2092,6,-10.4,2.3,-12.9,6.6,2092
28/01/2092,30/01/2092,3,-8.0,1.1,-9.2,4.9,2092
26/02/2092,01/03/2092,4,-8.7,1.8,-10.7,4.9,2092
03/03/2092,07/03/2092,5,-7.7,2.0,-9.8,3.7,2092
07/12/2092,09/12/2092,3,-4.0,2.3,-6.3,7.0,2092
06/01/2093,08/01/2093,3,-12.8,4.4,-16.8,5.9,2093
26/01/2093,29/01/2093,4,-9.4,0.8,-10.4,6.3,2093
31/01/2093,17/02/2093,18,-11.0,3.0,-18.0,6.0,2093
19/02/2093,21/02/2093,3,-12.6,1.8,-13.7,6.6,2093
23/02/2093,01/03/2093,7,-10.0,3.1,-15.4,4.3,2093
19/12/2093,21/12/2093,3,1.3,0.6,0.7,6.3,2093
28/12/2093,31/12/2093,4,-0.9,2.3,-2.7,5.1,2093
04/01/2094,06/01/2094,3,-8.2,3.5,-11.8,4.8,2094
12/01/2094,14/01/2094,3,-4.5,0.3,-4.8,6.1,2094
18/01/2094,24/01/2094,7,-5.9,1.0,-7.5,7.3,2094
08/02/2094,15/02/2094,8,-11.1,6.0,-21.2,5.8,2094
04/12/2094,06/12/2094,3,1.2,0.9,0.4,3.9,2094
08/12/2094,12/12/2094,5,-2.2,3.2,-5.5,5.2,2094
14/12/2094,17/12/2094,4,-6.6,5.5,-14.2,6.1,2094
07/01/2095,10/01/2095,4,-8.4,1.7,-10.3,5.3,2095
08/02/2095,12/02/2095,5,-7.1,3.0,-9.8,5.7,2095
03/03/2095,06/03/2095,4,-8.5,3.4,-11.6,6.8,2095
11/03/2095,13/03/2095,3,-10.3,1.4,-11.6,7.0,2095
13/12/2095,17/12/2095,5,-5.3,1.2,-7.1,6.0,2095
21/12/2095,23/12/2095,3,-3.0,0.9,-3.9,4.0,2095
25/12/2095,31/12/2095,7,-10.7,4.3,-15.4,6.5,2095
01/01/2096,08/01/2096,8,-11.9,4.9,-17.6,7.9,2096
13/01/2096,16/01/2096,4,-7.3,2.5,-10.0,5.8,2096
17/03/2096,20/03/2096,4,-5.4,1.8,-7.7,6.2,2096
07/12/2096,09/12/2096,3,-3.6,1.9,-5.6,5.0,2096
11/12/2096,13/12/2096,3,-3.8,1.1,-5.0,3.8,2096
11/01/2097,15/01/2097,5,-5.9,2.6,-8.3,5.2,2097
20/01/2097,23/01/2097,4,-10.3,3.5,-13.8,7.5,2097
28/01/2097,02/02/2097,6,-8.5,4.0,-13.8,6.1,2097
26/02/2097,01/03/2097,4,-6.3,2.3,-9.4,5.1,2097
05/03/2097,08/03/2097,4,-6.9,1.0,-8.3,5.8,2097
17/12/2097,21/12/2097,5,-4.7,2.8,-8.3,5.5,2097
05/12/2098,09/12/2098,5,-1.2,1.9,-3.5,6.0,2098
15/12/2098,19/12/2098,5,-5.7,1.9,-7.9,5.8,2098
23/01/2099,26/01/2099,4,-6.1,1.2,-7.3,6.5,2099
28/01/2099,01/02/2099,5,-9.8,3.8,-12.8,6.5,2099
08/02/2099,13/02/2099,6,-6.7,2.1,-10.6,4.1,2099
17/02/2099,22/02/2099,6,-4.2,1.1,-5.8,4.8,2099
05/03/2099,08/03/2099,4,-4.0,0.9,-4.8,5.6,2099
14/03/2099,16/03/2099,3,-5.4,2.2,-7.4,6.9,2099
08/12/2099,10/12/2099,3,-1.4,0.8,-2.4,3.7,2099
23/12/2099,25/12/2099,3,-2.7,1.2,-3.5,3.6,2099
14/01/2100,16/01/2100,3,-11.6,4.5,-14.7,6.2,2100
18/01/2100,23/01/2100,6,-7.2,2.5,-11.4,5.5,2100
29/01/2100,01/02/2100,4,-9.4,1.9,-11.4,5.7,2100
14/02/2100,16/02/2100,3,-8.9,1.7,-10.8,5.8,2100
10/12/2100,14/12/2100,5,-2.4,1.6,-4.2,6.3,2100
20/12/2100,26/12/2100,7,-4.7,4.0,-10.8,6.7,2100
