begin_date,end_date,duration,avg_tmax,std_tmax,max_tmax,avg_heat_index,year
07/07/2044,10/07/2044,4,33.1,1.8,34.6,104.9,2044
13/07/2044,15/07/2044,3,31.8,1.4,33.5,95.5,2044
17/07/2044,19/07/2044,3,34.9,3.0,37.4,110.0,2044
15/07/2045,19/07/2045,5,31.0,1.3,32.3,95.1,2045
25/07/2045,31/07/2045,7,31.8,1.3,33.0,103.4,2045
03/08/2045,05/08/2045,3,31.6,2.5,34.5,98.8,2045
15/08/2045,19/08/2045,5,34.5,2.0,36.6,109.8,2045
21/08/2045,23/08/2045,3,33.3,1.0,34.5,113.8,2045
03/07/2046,06/07/2046,4,36.1,3.0,40.2,106.9,2046
16/07/2046,19/07/2046,4,34.8,1.1,35.5,109.0,2046
27/07/2046,29/07/2046,3,35.3,0.6,36.0,104.1,2046
03/08/2046,06/08/2046,4,33.8,1.2,35.4,107.9,2046
29/08/2046,02/09/2046,5,36.6,0.9,37.6,110.6,2046
04/07/2047,07/07/2047,4,34.5,1.0,35.6,105.8,2047
09/07/2047,13/07/2047,5,34.1,2.5,37.3,103.7,2047
16/07/2047,24/07/2047,9,35.4,3.6,42.0,110.4,2047
30/07/2047,02/08/2047,4,35.0,0.8,35.5,106.0,2047
20/06/2048,22/06/2048,3,38.1,0.7,38.8,121.0,2048
29/06/2048,01/07/2048,3,34.6,1.0,35.2,103.8,2048
12/07/2048,18/07/2048,7,34.7,2.2,38.7,107.3,2048
22/07/2048,24/07/2048,3,32.6,1.7,34.6,105.3,2048
15/08/2048,17/08/2048,3,31.8,0.9,32.7,99.1,2048
30/05/2049,02/06/2049,4,34.4,1.5,35.9,106.1,2049
21/06/2049,26/06/2049,6,33.8,2.8,37.8,107.0,2049
03/07/2049,08/07/2049,6,35.4,2.1,37.3,115.4,2049
14/07/2049,20/07/2049,7,36.5,2.2,40.2,120.7,2049
19/08/2049,22/08/2049,4,32.9,1.4,33.7,99.9,2049
17/06/2050,19/06/2050,3,31.6,0.9,32.6,94.1,2050
29/06/2050,03/07/2050,5,34.2,1.6,35.7,108.8,2050
06/07/2050,10/07/2050,5,33.1,2.0,35.7,100.1,2050
13/07/2050,15/07/2050,3,31.9,0.3,32.2,104.5,2050
31/08/2050,06/09/2050,7,32.6,2.1,35.5,107.2,2050
29/07/2051,05/08/2051,8,34.1,1.3,36.2,105.2,2051
14/08/2051,19/08/2051,6,33.5,1.3,34.9,107.3,2051
07/09/2051,09/09/2051,3,36.2,0.3,36.5,119.2,2051
12/07/2052,16/07/2052,5,35.2,2.3,38.5,110.6,2052
21/07/2052,28/07/2052,8,35.7,1.9,39.0,109.6,2052
05/08/2052,07/08/2052,3,34.0,0.6,34.3,104.2,2052
24/08/2052,26/08/2052,3,33.8,0.9,34.9,106.0,2052
17/05/2053,19/05/2053,3,35.5,1.7,37.3,104.1,2053
10/06/2053,13/06/2053,4,35.3,2.9,37.7,105.7,2053
18/06/2053,25/06/2053,8,31.8,1.3,34.5,100.6,2053
30/06/2053,03/07/2053,4,32.7,1.5,33.9,102.5,2053
19/07/2053,21/07/2053,3,35.3,0.3,35.7,108.8,2053
20/08/2053,23/08/2053,4,32.3,1.9,34.9,100.1,2053
29/06/2054,01/07/2054,3,34.2,1.2,35.5,107.5,2054
03/07/2054,05/07/2054,3,36.3,2.9,39.0,119.9,2054
05/08/2054,07/08/2054,3,35.9,2.9,37.5,116.7,2054
27/08/2054,30/08/2054,4,36.7,2.0,38.7,120.5,2054
03/09/2054,06/09/2054,4,35.5,2.7,38.1,124.2,2054
13/07/2055,17/07/2055,5,34.3,1.4,35.9,103.7,2055
19/07/2055,21/07/2055,3,37.7,1.6,38.9,121.4,2055
28/07/2055,01/08/2055,5,36.3,1.7,38.3,116.7,2055
18/06/2056,21/06/2056,4,33.3,1.4,35.3,104.7,2056
23/06/2056,26/06/2056,4,32.3,0.6,33.1,99.4,2056
18/07/2056,21/07/2056,4,35.9,1.4,37.8,112.5,2056
25/07/2056,30/07/2056,6,34.6,2.6,37.8,104.4,2056
09/08/2056,12/08/2056,4,35.6,0.6,36.4,117.4,2056
05/06/2057,09/06/2057,5,36.2,1.1,37.4,113.1,2057
19/06/2057,22/06/2057,4,33.3,0.8,34.4,104.1,2057
26/06/2057,30/06/2057,5,36.5,3.3,39.2,121.3,2057
11/08/2057,14/08/2057,4,36.1,1.2,37.5,119.3,2057
17/08/2057,19/08/2057,3,32.7,0.9,33.6,104.2,2057
24/08/2057,27/08/2057,4,35.4,1.7,37.5,114.3,2057
01/07/2058,03/07/2058,3,33.1,1.9,35.3,101.5,2058
11/07/2058,13/07/2058,3,33.0,0.6,33.5,101.4,2058
19/07/2058,25/07/2058,7,36.4,1.8,39.9,114.6,2058
28/07/2058,30/07/2058,3,33.8,1.3,35.3,102.0,2058
04/08/2058,09/08/2058,6,37.9,1.4,39.2,130.8,2058
19/08/2058,21/08/2058,3,34.1,1.4,35.7,101.5,2058
29/08/2058,31/08/2058,3,33.5,1.7,35.2,108.9,2058
25/06/2063,28/06/2063,4,37.6,2.3,39.9,119.2,2063
25/07/2063,27/07/2063,3,37.0,0.9,37.8,115.5,2063
02/08/2063,04/08/2063,3,38.1,1.2,39.1,120.0,2063
24/08/2063,26/08/2063,3,36.3,2.8,39.1,122.6,2063
07/06/2064,11/06/2064,5,37.1,1.9,38.5,124.8,2064
07/07/2064,10/07/2064,4,34.5,1.8,36.0,109.6,2064
13/07/2064,15/07/2064,3,33.1,1.4,34.8,99.5,2064
17/07/2064,19/07/2064,3,36.3,3.0,38.9,115.1,2064
15/07/2065,19/07/2065,5,32.4,1.3,33.8,99.3,2065
25/07/2065,31/07/2065,7,33.2,1.3,34.4,108.7,2065
03/08/2065,05/08/2065,3,32.9,2.5,35.8,103.2,2065
15/08/2065,23/08/2065,9,34.9,2.2,38.0,114.5,2065
03/07/2066,06/07/2066,4,37.5,3.1,41.6,111.2,2066
08/07/2066,10/07/2066,3,35.3,1.5,36.9,118.8,2066
16/07/2066,19/07/2066,4,36.2,1.1,36.9,113.8,2066
27/07/2066,29/07/2066,3,36.7,0.7,37.4,108.5,2066
03/08/2066,06/08/2066,4,35.1,1.2,36.7,112.7,2066
29/08/2066,02/09/2066,5,37.8,0.9,39.0,115.0,2066
04/07/2067,07/07/2067,4,35.7,1.1,36.9,109.9,2067
09/07/2067,13/07/2067,5,35.3,2.5,38.6,107.5,2067
16/07/2067,24/07/2067,9,36.6,3.7,43.4,114.7,2067
30/07/2067,02/08/2067,4,36.2,0.8,36.7,109.9,2067
20/06/2068,22/06/2068,3,39.5,0.7,40.2,126.2,2068
29/06/2068,01/07/2068,3,35.8,1.0,36.5,107.9,2068
12/07/2068,18/07/2068,7,36.0,2.3,40.0,111.8,2068
22/07/2068,24/07/2068,3,33.9,1.7,35.9,109.9,2068
15/08/2068,17/08/2068,3,33.0,0.9,33.9,103.1,2068
30/05/2069,02/06/2069,4,35.4,1.5,36.8,109.8,2069
21/06/2069,26/06/2069,6,34.9,2.9,39.0,111.0,2069
03/07/2069,08/07/2069,6,36.7,2.2,38.6,120.2,2069
14/07/2069,20/07/2069,7,37.8,2.2,41.6,125.7,2069
19/08/2069,22/08/2069,4,34.1,1.4,35.0,103.6,2069
17/06/2070,19/06/2070,3,32.6,0.9,33.6,97.1,2070
29/06/2070,03/07/2070,5,35.4,1.6,36.9,112.8,2070
06/07/2070,10/07/2070,5,34.2,2.1,36.9,103.5,2070
13/07/2070,15/07/2070,3,33.0,0.3,33.3,108.7,2070
31/08/2070,06/09/2070,7,33.6,2.1,36.4,111.2,2070
29/07/2071,05/08/2071,8,35.2,1.3,37.4,109.1,2071
14/08/2071,19/08/2071,6,34.6,1.3,36.0,111.4,2071
07/09/2071,09/09/2071,3,37.2,0.3,37.5,123.5,2071
12/07/2072,16/07/2072,5,36.5,2.4,39.8,114.9,2072
21/07/2072,28/07/2072,8,36.9,2.0,40.3,113.8,2072
05/08/2072,07/08/2072,3,35.1,0.6,35.5,107.8,2072
24/08/2072,26/08/2072,3,34.9,0.9,36.0,109.9,2072
17/05/2073,19/05/2073,3,36.4,1.7,38.2,107.1,2073
10/06/2073,13/06/2073,4,36.4,3.0,38.8,109.2,2073
18/06/2073,25/06/2073,8,32.8,1.4,35.6,104.1,2073
30/06/2073,03/07/2073,4,33.8,1.6,35.1,106.4,2073
19/07/2073,21/07/2073,3,36.5,0.3,36.9,112.9,2073
20/08/2073,23/08/2073,4,33.4,1.9,36.0,104.0,2073
29/06/2074,01/07/2074,3,35.4,1.3,36.6,111.3,2074
03/07/2074,05/07/2074,3,37.4,2.9,40.2,124.1,2074
23/07/2074,28/07/2074,6,33.8,1.1,35.5,112.8,2074
05/08/2074,07/08/2074,3,36.9,2.9,38.6,120.6,2074
27/08/2074,30/08/2074,4,37.7,2.0,39.7,124.4,2074
13/07/2075,17/07/2075,5,35.3,1.4,36.9,106.7,2075
19/07/2075,21/07/2075,3,38.8,1.6,39.9,125.1,2075
28/07/2075,01/08/2075,5,37.3,1.8,39.4,120.4,2075
18/06/2076,21/06/2076,4,34.2,1.4,36.3,108.2,2076
23/06/2076,26/06/2076,4,33.2,0.6,34.0,102.6,2076
18/07/2076,21/07/2076,4,37.0,1.4,38.9,116.4,2076
26/07/2076,30/07/2076,5,36.3,2.4,38.9,109.3,2076
09/08/2076,12/08/2076,4,36.6,0.6,37.5,121.3,2076
23/08/2076,25/08/2076,3,34.1,1.5,35.3,113.2,2076
05/06/2077,09/06/2077,5,37.2,1.1,38.4,117.0,2077
19/06/2077,22/06/2077,4,34.3,0.8,35.4,107.7,2077
26/06/2077,30/06/2077,5,37.5,3.3,40.2,125.7,2077
11/08/2077,14/08/2077,4,37.2,1.2,38.6,123.6,2077
17/08/2077,19/08/2077,3,33.7,0.9,34.7,108.0,2077
24/08/2077,27/08/2077,4,36.5,1.7,38.6,118.5,2077
25/06/2078,28/06/2078,4,38.4,2.4,40.7,122.2,2078
25/07/2078,27/07/2078,3,37.9,0.9,38.6,118.6,2078
02/08/2078,04/08/2078,3,38.8,1.2,39.8,123.0,2078
24/08/2078,26/08/2078,3,37.0,2.8,39.8,125.8,2078
07/06/2079,11/06/2079,5,37.8,1.9,39.2,127.7,2079
07/07/2079,10/07/2079,4,35.1,1.9,36.7,112.2,2079
13/07/2079,15/07/2079,3,33.8,1.5,35.5,101.6,2079
17/07/2079,19/07/2079,3,37.0,3.1,39.6,117.7,2079
15/07/2080,19/07/2080,5,33.1,1.4,34.5,101.5,2080
25/07/2080,31/07/2080,7,33.9,1.3,35.1,111.5,2080
03/08/2080,05/08/2080,3,33.6,2.5,36.4,105.4,2080
15/08/2080,23/08/2080,9,35.5,2.2,38.6,116.9,2080
03/07/2081,06/07/2081,4,38.2,3.1,42.3,113.3,2081
08/07/2081,10/07/2081,3,36.0,1.5,37.6,121.4,2081
16/07/2081,19/07/2081,4,36.8,1.1,37.6,116.1,2081
27/07/2081,29/07/2081,3,37.4,0.7,38.1,110.6,2081
03/08/2081,06/08/2081,4,35.8,1.2,37.5,115.4,2081
29/08/2081,02/09/2081,5,38.4,1.0,39.7,117.4,2081
04/07/2082,07/07/2082,4,36.4,1.1,37.6,112.0,2082
09/07/2082,13/07/2082,5,36.0,2.5,39.3,109.6,2082
16/07/2082,24/07/2082,9,37.3,3.7,44.1,116.9,2082
30/07/2082,02/08/2082,4,36.9,0.8,37.4,112.1,2082
20/06/2083,22/06/2083,3,40.3,0.7,41.0,129.4,2083
29/06/2083,01/07/2083,3,36.5,1.0,37.2,110.5,2083
07/07/2083,09/07/2083,3,34.5,1.9,36.6,101.1,2083
12/07/2083,18/07/2083,7,36.7,2.3,40.8,114.1,2083
22/07/2083,26/07/2083,5,33.9,1.6,36.6,106.7,2083
30/05/2084,02/06/2084,4,36.0,1.5,37.4,112.3,2084
21/06/2084,26/06/2084,6,35.6,2.9,39.8,114.0,2084
03/07/2084,08/07/2084,6,37.5,2.2,39.4,123.1,2084
14/07/2084,20/07/2084,7,38.6,2.3,42.5,128.6,2084
19/08/2084,22/08/2084,4,34.9,1.4,35.8,106.3,2084
25/06/2085,28/06/2085,4,38.7,2.4,41.1,123.5,2085
06/07/2085,08/07/2085,3,34.9,2.5,37.8,109.3,2085
11/07/2085,13/07/2085,3,34.8,1.1,35.4,106.9,2085
24/07/2085,28/07/2085,5,36.3,2.6,39.0,115.5,2085
02/08/2085,04/08/2085,3,39.1,1.2,40.1,124.1,2085
24/08/2085,26/08/2085,3,37.3,2.8,40.1,126.9,2085
07/06/2086,11/06/2086,5,38.1,2.0,39.5,128.9,2086
07/07/2086,10/07/2086,4,35.5,1.9,37.0,113.4,2086
12/07/2086,21/07/2086,10,34.6,2.6,39.9,107.6,2086
15/07/2087,19/07/2087,5,33.3,1.4,34.7,102.4,2087
25/07/2087,31/07/2087,7,34.2,1.3,35.4,112.5,2087
03/08/2087,05/08/2087,3,33.9,2.5,36.7,106.3,2087
15/08/2087,23/08/2087,9,35.8,2.2,38.9,118.0,2087
03/07/2088,06/07/2088,4,38.4,3.1,42.6,114.1,2088
08/07/2088,10/07/2088,3,36.2,1.5,37.8,122.4,2088
16/07/2088,19/07/2088,4,37.1,1.1,37.8,117.0,2088
27/07/2088,29/07/2088,3,37.6,0.7,38.3,111.4,2088
03/08/2088,06/08/2088,4,36.0,1.2,37.7,116.2,2088
29/08/2088,02/09/2088,5,38.6,1.0,39.9,118.2,2088
04/07/2089,07/07/2089,4,36.6,1.1,37.8,112.9,2089
09/07/2089,13/07/2089,5,36.2,2.6,39.5,110.4,2089
16/07/2089,24/07/2089,9,37.5,3.7,44.4,117.8,2089
30/07/2089,02/08/2089,4,37.1,0.7,37.6,112.9,2089
20/06/2090,22/06/2090,3,40.5,0.7,41.1,129.9,2090
29/06/2090,01/07/2090,3,36.7,1.0,37.3,110.9,2090
12/07/2090,18/07/2090,7,36.8,2.3,40.9,114.7,2090
22/07/2090,24/07/2090,3,34.6,1.8,36.7,112.9,2090
15/08/2090,17/08/2090,3,33.8,0.9,34.8,105.7,2090
30/05/2091,02/06/2091,4,36.2,1.5,37.5,112.7,2091
21/06/2091,26/06/2091,6,35.8,2.9,40.0,114.4,2091
03/07/2091,08/07/2091,6,37.6,2.2,39.5,123.8,2091
14/07/2091,20/07/2091,7,38.8,2.3,42.6,129.4,2091
19/08/2091,22/08/2091,4,35.0,1.4,35.9,106.8,2091
17/06/2092,19/06/2092,3,33.4,1.0,34.4,99.6,2092
29/06/2092,03/07/2092,5,36.2,1.7,37.8,116.1,2092
06/07/2092,10/07/2092,5,35.1,2.1,37.8,106.3,2092
13/07/2092,15/07/2092,3,33.9,0.3,34.2,112.1,2092
31/08/2092,06/09/2092,7,34.3,2.1,37.1,114.5,2092
29/07/2093,05/08/2093,8,36.1,1.3,38.2,112.0,2093
14/08/2093,19/08/2093,6,35.4,1.3,36.8,114.6,2093
07/09/2093,09/09/2093,3,37.8,0.3,38.1,126.7,2093
12/07/2094,16/07/2094,5,37.3,2.4,40.7,118.3,2094
21/07/2094,28/07/2094,8,37.8,2.0,41.2,117.1,2094
05/08/2094,07/08/2094,3,35.9,0.6,36.3,110.4,2094
24/08/2094,26/08/2094,3,35.7,0.9,36.8,112.7,2094
17/05/2095,19/05/2095,3,37.1,1.7,38.9,109.5,2095
10/06/2095,13/06/2095,4,37.2,3.0,39.6,111.9,2095
22/06/2095,25/06/2095,4,34.4,1.5,36.4,107.9,2095
01/07/2095,03/07/2095,3,35.4,0.6,36.0,111.2,2095
19/07/2095,21/07/2095,3,37.4,0.4,37.8,115.9,2095
20/08/2095,23/08/2095,4,34.2,1.9,36.7,106.2,2095
29/06/2096,01/07/2096,3,36.2,1.3,37.5,114.3,2096
03/07/2096,05/07/2096,3,38.3,3.0,41.0,127.3,2096
23/07/2096,28/07/2096,6,34.6,1.1,36.3,115.9,2096
05/08/2096,07/08/2096,3,37.7,2.9,39.4,123.5,2096
27/08/2096,30/08/2096,4,38.5,2.0,40.5,127.5,2096
13/07/2097,17/07/2097,5,36.2,1.4,37.8,109.5,2097
19/07/2097,21/07/2097,3,39.7,1.6,40.9,128.6,2097
28/07/2097,01/08/2097,5,38.2,1.8,40.3,123.7,2097
18/06/2098,21/06/2098,4,34.9,1.4,37.0,111.0,2098
23/06/2098,26/06/2098,4,33.8,0.6,34.6,105.0,2098
18/07/2098,21/07/2098,4,37.8,1.4,39.8,119.1,2098
25/07/2098,30/07/2098,6,36.5,2.7,39.8,110.3,2098
09/08/2098,12/08/2098,4,37.3,0.6,38.2,124.4,2098
05/06/2099,09/06/2099,5,37.8,1.1,39.0,119.2,2099
19/06/2099,22/06/2099,4,34.9,0.8,36.0,109.8,2099
26/06/2099,30/06/2099,5,38.1,3.4,40.9,128.3,2099
11/08/2099,14/08/2099,4,37.8,1.2,39.2,125.8,2099
17/08/2099,19/08/2099,3,34.3,0.9,35.3,110.0,2099
24/08/2099,27/08/2099,4,37.1,1.7,39.2,120.6,2099
01/07/2100,03/07/2100,3,34.8,1.9,37.0,107.1,2100
11/07/2100,13/07/2100,3,34.6,0.6,35.2,107.2,2100
19/07/2100,25/07/2100,7,38.1,1.8,41.7,121.1,2100
28/07/2100,30/07/2100,3,35.4,1.3,37.0,107.5,2100
04/08/2100,09/08/2100,6,39.5,1.4,40.8,137.7,2100
19/08/2100,21/08/2100,3,35.7,1.4,37.3,106.5,2100
29/08/2100,31/08/2100,3,35.1,1.7,36.8,114.9,2100
