begin_date,end_date,duration,avg_tmin,std_tmin,min_tmin,avg_wind_speed,year
06/03/2039,08/03/2039,3,-5.6,0.6,-6.0,3.4,2039
03/12/2039,05/12/2039,3,-5.6,3.5,-8.9,3.4,2039
15/12/2039,21/12/2039,7,-10.1,3.1,-15.9,2.2,2039
27/12/2039,31/12/2039,5,-13.3,4.2,-16.9,1.9,2039
23/01/2040,25/01/2040,3,-8.2,1.5,-9.9,2.8,2040
27/01/2040,03/02/2040,8,-8.3,2.7,-11.9,2.0,2040
22/02/2040,28/02/2040,7,-5.9,0.6,-6.9,2.0,2040
08/03/2040,10/03/2040,3,-7.3,1.1,-8.0,1.7,2040
12/11/2040,18/11/2040,7,-6.1,0.8,-6.9,1.4,2040
30/01/2041,15/02/2041,17,-14.0,4.6,-21.8,2.7,2041
06/03/2041,09/03/2041,4,-5.5,1.0,-7.0,2.3,2041
01/12/2041,04/12/2041,4,-1.2,2.0,-4.0,4.1,2041
07/12/2041,09/12/2041,3,-6.9,3.4,-10.9,253.9,2041
11/12/2041,14/12/2041,4,-5.9,2.7,-9.9,4.4,2041
07/01/2042,10/01/2042,4,-6.0,3.9,-11.9,2.0,2042
08/02/2042,12/02/2042,5,-4.2,1.6,-6.9,3.5,2042
03/03/2042,05/03/2042,3,-4.0,1.0,-5.0,3.2,2042
15/03/2042,17/03/2042,3,-5.0,2.6,-7.9,5.4,2042
01/12/2042,04/12/2042,4,-5.2,1.7,-6.9,2.0,2042
01/01/2043,14/01/2043,14,-7.8,3.3,-13.6,2.2,2043
16/01/2043,18/01/2043,3,-4.1,1.5,-5.7,2.0,2043
18/02/2043,22/02/2043,5,-7.0,3.3,-12.5,3.3,2043
15/12/2043,22/12/2043,8,-9.8,5.9,-17.6,3.4,2043
03/01/2044,05/01/2044,3,-7.5,4.5,-12.7,4.7,2044
23/01/2044,29/01/2044,7,-10.2,3.1,-13.7,19.8,2044
01/02/2044,05/02/2044,5,-12.9,5.2,-18.6,2.7,2044
08/02/2044,10/02/2044,3,-9.1,3.5,-12.7,2.8,2044
06/03/2044,08/03/2044,3,-5.4,0.6,-5.7,3.4,2044
03/12/2044,05/12/2044,3,-5.5,3.5,-8.8,3.4,2044
15/12/2044,21/12/2044,7,-10.0,3.1,-15.8,2.2,2044
27/12/2044,31/12/2044,5,-13.2,4.2,-16.8,1.9,2044
23/01/2045,25/01/2045,3,-8.1,1.5,-9.8,2.9,2045
27/01/2045,03/02/2045,8,-8.1,2.7,-11.7,2.0,2045
22/02/2045,28/02/2045,7,-5.8,0.6,-6.8,2.0,2045
08/03/2045,10/03/2045,3,-7.1,1.1,-7.7,1.7,2045
12/11/2045,18/11/2045,7,-5.9,0.8,-6.6,1.5,2045
30/01/2046,15/02/2046,17,-13.9,4.6,-21.7,2.7,2046
06/03/2046,09/03/2046,4,-5.4,1.0,-6.9,2.3,2046
01/12/2046,04/12/2046,4,-1.1,2.0,-3.9,4.1,2046
07/12/2046,09/12/2046,3,-6.8,3.4,-10.8,253.9,2046
11/12/2046,14/12/2046,4,-5.8,2.7,-9.8,4.4,2046
07/01/2047,10/01/2047,4,-5.8,3.9,-11.7,2.0,2047
08/02/2047,12/02/2047,5,-3.9,1.6,-6.7,3.5,2047
03/03/2047,05/03/2047,3,-3.8,1.0,-4.7,3.2,2047
15/03/2047,17/03/2047,3,-4.7,2.6,-7.7,5.4,2047
01/12/2047,04/12/2047,4,-5.1,1.7,-6.8,2.0,2047
01/01/2048,14/01/2048,14,-7.6,3.3,-13.4,2.2,2048
16/01/2048,18/01/2048,3,-3.9,1.5,-5.5,2.0,2048
18/02/2048,23/02/2048,6,-6.2,3.4,-12.3,3.3,2048
14/12/2048,17/12/2048,4,-3.3,1.7,-5.5,3.2,2048
17/12/2048,22/12/2048,6,-11.7,5.1,-17.3,3.5,2048
03/01/2049,05/01/2049,3,-7.2,4.5,-12.5,4.7,2049
23/01/2049,29/01/2049,7,-10.0,3.1,-13.5,19.8,2049
01/02/2049,05/02/2049,5,-12.6,5.2,-18.3,2.7,2049
08/02/2049,10/02/2049,3,-8.8,3.4,-12.4,2.8,2049
06/03/2049,08/03/2049,3,-5.3,0.6,-5.6,3.4,2049
03/12/2049,05/12/2049,3,-5.3,3.5,-8.6,3.4,2049
15/12/2049,21/12/2049,7,-9.8,3.1,-15.5,2.2,2049
27/12/2049,31/12/2049,5,-13.0,4.2,-16.5,1.9,2049
23/01/2050,25/01/2050,3,-7.9,1.5,-9.5,2.9,2050
27/01/2050,03/02/2050,8,-7.9,2.7,-11.5,2.0,2050
22/02/2050,28/02/2050,7,-5.6,0.6,-6.6,2.0,2050
08/03/2050,10/03/2050,3,-7.0,1.1,-7.6,1.7,2050
12/11/2050,18/11/2050,7,-5.7,0.8,-6.4,1.5,2050
30/01/2051,15/02/2051,17,-13.7,4.6,-21.4,2.7,2051
06/03/2051,09/03/2051,4,-5.2,1.0,-6.6,2.3,2051
01/12/2051,04/12/2051,4,-0.9,2.0,-3.6,4.1,2051
07/12/2051,09/12/2051,3,-6.6,3.4,-10.6,254.0,2051
11/12/2051,14/12/2051,4,-5.6,2.7,-9.6,4.4,2051
07/01/2052,10/01/2052,4,-5.6,3.9,-11.4,2.0,2052
08/02/2052,12/02/2052,5,-3.7,1.6,-6.4,3.5,2052
03/03/2052,05/03/2052,3,-3.6,1.0,-4.6,3.2,2052
15/03/2052,17/03/2052,3,-4.6,2.6,-7.6,5.4,2052
01/12/2052,04/12/2052,4,-4.9,1.7,-6.6,2.0,2052
01/01/2053,14/01/2053,14,-7.5,3.3,-13.2,2.2,2053
16/01/2053,18/01/2053,3,-3.8,1.5,-5.4,2.0,2053
18/02/2053,22/02/2053,5,-6.6,3.3,-12.1,3.3,2053
15/12/2053,22/12/2053,8,-9.5,5.9,-17.2,3.4,2053
03/01/2054,05/01/2054,3,-7.0,4.5,-12.3,4.7,2054
23/01/2054,29/01/2054,7,-9.7,3.1,-13.2,19.9,2054
01/02/2054,05/02/2054,5,-12.5,5.2,-18.2,2.7,2054
08/02/2054,10/02/2054,3,-8.7,3.4,-12.3,2.8,2054
06/03/2054,08/03/2054,3,-5.1,0.6,-5.4,3.4,2054
03/12/2054,05/12/2054,3,-5.1,3.5,-8.4,3.4,2054
15/12/2054,21/12/2054,7,-9.5,3.1,-15.3,2.2,2054
27/12/2054,31/12/2054,5,-12.8,4.2,-16.3,1.9,2054
23/01/2055,25/01/2055,3,-7.8,1.5,-9.4,2.9,2055
27/01/2055,03/02/2055,8,-7.8,2.7,-11.4,2.0,2055
22/02/2055,28/02/2055,7,-5.5,0.6,-6.5,2.0,2055
08/03/2055,10/03/2055,3,-6.8,1.1,-7.5,1.7,2055
12/11/2055,18/11/2055,7,-5.6,0.8,-6.3,1.5,2055
30/01/2056,15/02/2056,17,-13.5,4.6,-21.3,2.7,2056
06/03/2056,09/03/2056,4,-4.9,1.0,-6.4,2.3,2056
01/12/2056,04/12/2056,4,-0.7,2.0,-3.4,4.1,2056
07/12/2056,09/12/2056,3,-6.4,3.4,-10.3,254.0,2056
11/12/2056,14/12/2056,4,-5.4,2.7,-9.4,4.4,2056
07/01/2057,10/01/2057,4,-5.4,3.9,-11.3,2.0,2057
08/02/2057,12/02/2057,5,-3.6,1.6,-6.3,3.5,2057
03/03/2057,05/03/2057,3,-3.5,1.0,-4.5,3.2,2057
15/03/2057,17/03/2057,3,-4.5,2.6,-7.4,5.4,2057
01/12/2057,04/12/2057,4,-4.8,1.7,-6.5,2.0,2057
01/01/2058,14/01/2058,14,-7.4,3.3,-13.1,2.2,2058
16/01/2058,18/01/2058,3,-3.7,1.5,-5.3,2.0,2058
18/02/2058,22/02/2058,5,-6.5,3.3,-12.0,3.3,2058
15/12/2058,22/12/2058,8,-9.3,5.9,-17.1,3.4,2058
03/01/2059,05/01/2059,3,-6.9,4.5,-12.1,4.7,2059
23/01/2059,29/01/2059,7,-9.6,3.1,-13.1,19.9,2059
01/02/2059,05/02/2059,5,-12.3,5.1,-18.0,2.7,2059
08/02/2059,10/02/2059,3,-8.5,3.4,-12.1,2.8,2059
06/03/2059,08/03/2059,3,-4.9,0.6,-5.3,3.4,2059
03/12/2059,05/12/2059,3,-5.0,3.5,-8.3,3.4,2059
15/12/2059,21/12/2059,7,-9.4,3.1,-15.2,2.2,2059
27/12/2059,31/12/2059,5,-12.6,4.2,-16.2,2.0,2059
23/01/2060,25/01/2060,3,-7.6,1.5,-9.2,2.9,2060
27/01/2060,03/02/2060,8,-7.6,2.7,-11.2,2.0,2060
22/02/2060,28/02/2060,7,-5.3,0.6,-6.2,2.0,2060
08/03/2060,10/03/2060,3,-6.6,1.1,-7.3,1.7,2060
12/11/2060,18/11/2060,7,-5.4,0.8,-6.1,1.5,2060
30/01/2061,15/02/2061,17,-13.3,4.6,-21.1,2.7,2061
06/03/2061,09/03/2061,4,-4.8,1.0,-6.3,2.3,2061
01/12/2061,04/12/2061,4,-0.6,2.0,-3.3,4.1,2061
07/12/2061,09/12/2061,3,-6.3,3.4,-10.2,254.0,2061
11/12/2061,14/12/2061,4,-5.3,2.7,-9.2,4.4,2061
07/01/2062,10/01/2062,4,-5.2,3.9,-11.1,2.0,2062
08/02/2062,12/02/2062,5,-3.5,1.6,-6.2,3.5,2062
03/03/2062,05/03/2062,3,-3.3,1.0,-4.3,3.2,2062
15/03/2062,17/03/2062,3,-4.3,2.6,-7.2,5.5,2062
01/12/2062,04/12/2062,4,-4.6,1.7,-6.3,2.0,2062
01/01/2063,14/01/2063,14,-7.3,3.2,-13.0,2.2,2063
16/01/2063,18/01/2063,3,-3.6,1.5,-5.2,2.0,2063
18/02/2063,22/02/2063,5,-6.4,3.3,-11.8,3.3,2063
15/12/2063,22/12/2063,8,-9.2,5.9,-17.0,3.4,2063
03/01/2064,05/01/2064,3,-6.8,4.5,-12.0,4.7,2064
23/01/2064,29/01/2064,7,-9.5,3.1,-13.0,19.9,2064
01/02/2064,05/02/2064,5,-12.2,5.1,-17.8,2.7,2064
08/02/2064,10/02/2064,3,-8.4,3.4,-12.0,2.8,2064
06/03/2064,08/03/2064,3,-4.8,0.6,-5.2,3.4,2064
03/12/2064,05/12/2064,3,-4.9,3.5,-8.2,3.4,2064
15/12/2064,21/12/2064,7,-9.3,3.1,-15.1,2.2,2064
27/12/2064,31/12/2064,5,-12.5,4.2,-16.1,2.0,2064
23/01/2065,25/01/2065,3,-7.5,1.5,-9.1,2.9,2065
27/01/2065,03/02/2065,8,-7.5,2.7,-11.0,2.0,2065
22/02/2065,28/02/2065,7,-5.1,0.6,-6.1,2.0,2065
08/03/2065,10/03/2065,3,-6.5,1.1,-7.2,1.7,2065
12/11/2065,18/11/2065,7,-5.3,0.7,-6.0,1.5,2065
30/01/2066,15/02/2066,17,-13.2,4.6,-21.0,2.7,2066
01/12/2066,04/12/2066,4,-0.5,2.0,-3.2,4.1,2066
05/12/2066,13/12/2066,9,-6.3,2.5,-10.1,86.8,2066
07/01/2067,10/01/2067,4,-5.1,3.9,-11.0,2.0,2067
08/02/2067,12/02/2067,5,-3.2,1.6,-6.0,3.5,2067
03/03/2067,05/03/2067,3,-3.2,1.0,-4.2,3.2,2067
15/03/2067,17/03/2067,3,-4.2,2.6,-7.1,5.5,2067
01/12/2067,04/12/2067,4,-4.4,1.7,-6.2,2.0,2067
01/01/2068,14/01/2068,14,-7.1,3.2,-12.8,2.2,2068
16/01/2068,18/01/2068,3,-3.3,1.5,-5.0,2.0,2068
18/02/2068,22/02/2068,5,-6.2,3.2,-11.6,3.3,2068
15/12/2068,22/12/2068,8,-9.0,5.9,-16.7,3.4,2068
03/01/2069,05/01/2069,3,-6.7,4.5,-11.9,4.7,2069
23/01/2069,29/01/2069,7,-9.4,3.1,-12.9,19.9,2069
01/02/2069,05/02/2069,5,-12.0,5.1,-17.7,2.7,2069
08/02/2069,10/02/2069,3,-8.3,3.4,-11.8,2.8,2069
06/03/2069,08/03/2069,3,-4.7,0.6,-5.0,3.4,2069
03/12/2069,05/12/2069,3,-4.8,3.5,-8.1,3.4,2069
15/12/2069,21/12/2069,7,-9.2,3.1,-15.0,2.2,2069
27/12/2069,31/12/2069,5,-12.4,4.2,-16.0,2.0,2069
23/01/2070,25/01/2070,3,-7.3,1.5,-9.0,2.9,2070
27/01/2070,03/02/2070,8,-7.4,2.7,-10.9,2.0,2070
22/02/2070,28/02/2070,7,-5.0,0.6,-6.0,2.0,2070
08/03/2070,10/03/2070,3,-6.4,1.1,-7.0,1.7,2070
12/11/2070,18/11/2070,7,-5.2,0.7,-5.9,1.6,2070
30/01/2071,15/02/2071,17,-13.1,4.6,-20.8,2.7,2071
01/12/2071,04/12/2071,4,-0.4,2.0,-3.1,4.1,2071
05/12/2071,13/12/2071,9,-6.2,2.5,-10.0,86.9,2071
07/01/2072,10/01/2072,4,-5.0,3.9,-10.8,2.0,2072
08/02/2072,12/02/2072,5,-3.1,1.6,-5.8,3.5,2072
03/03/2072,05/03/2072,3,-3.1,1.0,-4.1,3.2,2072
15/03/2072,17/03/2072,3,-4.1,2.6,-7.0,5.5,2072
01/12/2072,04/12/2072,4,-4.3,1.7,-6.1,2.0,2072
01/01/2073,14/01/2073,14,-7.0,3.2,-12.7,2.2,2073
16/01/2073,18/01/2073,3,-3.2,1.5,-4.9,2.0,2073
18/02/2073,22/02/2073,5,-6.1,3.2,-11.5,3.3,2073
15/12/2073,22/12/2073,8,-8.9,5.9,-16.6,3.4,2073
03/01/2074,05/01/2074,3,-6.6,4.5,-11.8,4.7,2074
23/01/2074,29/01/2074,7,-9.3,3.1,-12.8,19.9,2074
01/02/2074,05/02/2074,5,-11.9,5.1,-17.6,2.7,2074
08/02/2074,10/02/2074,3,-8.2,3.4,-11.7,2.8,2074
06/03/2074,08/03/2074,3,-4.6,0.6,-4.9,3.4,2074
03/12/2074,05/12/2074,3,-4.7,3.5,-8.0,3.4,2074
15/12/2074,21/12/2074,7,-9.1,3.1,-14.9,2.2,2074
27/12/2074,31/12/2074,5,-12.3,4.2,-15.9,2.0,2074
23/01/2075,25/01/2075,3,-7.2,1.5,-8.9,2.9,2075
27/01/2075,03/02/2075,8,-7.3,2.7,-10.8,2.0,2075
22/02/2075,28/02/2075,7,-4.9,0.6,-5.9,2.0,2075
08/03/2075,10/03/2075,3,-6.3,1.1,-6.9,1.7,2075
12/11/2075,18/11/2075,7,-5.1,0.7,-5.8,1.6,2075
30/01/2076,15/02/2076,17,-13.0,4.6,-20.7,2.7,2076
01/12/2076,04/12/2076,4,-0.3,2.0,-3.0,4.1,2076
05/12/2076,13/12/2076,9,-6.1,2.5,-9.9,86.9,2076
07/01/2077,10/01/2077,4,-4.9,3.9,-10.7,2.0,2077
08/02/2077,12/02/2077,5,-3.0,1.6,-5.7,3.5,2077
03/03/2077,05/03/2077,3,-3.0,1.0,-3.9,3.2,2077
15/03/2077,17/03/2077,3,-3.9,2.6,-6.9,5.5,2077
01/12/2077,04/12/2077,4,-4.2,1.7,-6.0,2.1,2077
01/01/2078,14/01/2078,14,-6.8,3.2,-12.5,2.2,2078
16/01/2078,18/01/2078,3,-3.1,1.5,-4.8,2.0,2078
18/02/2078,22/02/2078,5,-6.0,3.2,-11.3,3.3,2078
15/12/2078,22/12/2078,8,-8.8,5.9,-16.5,3.4,2078
03/01/2079,05/01/2079,3,-6.5,4.5,-11.7,4.7,2079
23/01/2079,29/01/2079,7,-9.2,3.1,-12.6,19.9,2079
01/02/2079,05/02/2079,5,-11.8,5.1,-17.4,2.7,2079
08/02/2079,10/02/2079,3,-8.0,3.4,-11.6,2.8,2079
06/03/2079,08/03/2079,3,-4.5,0.6,-4.8,3.4,2079
03/12/2079,05/12/2079,3,-4.6,3.5,-7.9,3.5,2079
15/12/2079,21/12/2079,7,-9.0,3.1,-14.8,2.2,2079
27/12/2079,31/12/2079,5,-12.2,4.2,-15.7,2.0,2079
23/01/2080,25/01/2080,3,-7.1,1.5,-8.7,2.9,2080
27/01/2080,03/02/2080,8,-7.2,2.7,-10.7,2.0,2080
22/02/2080,28/02/2080,7,-4.8,0.6,-5.8,2.0,2080
08/03/2080,10/03/2080,3,-6.2,1.1,-6.8,1.7,2080
12/11/2080,18/11/2080,7,-5.0,0.7,-5.7,1.6,2080
30/01/2081,15/02/2081,17,-12.9,4.6,-20.6,2.7,2081
01/12/2081,04/12/2081,4,-0.2,2.0,-2.9,4.1,2081
05/12/2081,13/12/2081,9,-6.0,2.5,-9.8,86.9,2081
07/01/2082,10/01/2082,4,-4.8,3.9,-10.6,2.0,2082
08/02/2082,12/02/2082,5,-3.0,1.6,-5.7,3.5,2082
03/03/2082,05/03/2082,3,-3.0,1.0,-3.9,3.2,2082
15/03/2082,17/03/2082,3,-3.9,2.6,-6.8,5.5,2082
01/12/2082,04/12/2082,4,-4.1,1.7,-5.8,2.1,2082
01/01/2083,14/01/2083,14,-6.7,3.2,-12.4,2.2,2083
16/01/2083,18/01/2083,3,-3.0,1.5,-4.7,2.1,2083
18/02/2083,22/02/2083,5,-5.8,3.2,-11.2,3.3,2083
15/12/2083,22/12/2083,8,-8.7,5.9,-16.4,3.4,2083
03/01/2084,05/01/2084,3,-6.3,4.5,-11.4,4.7,2084
23/01/2084,29/01/2084,7,-8.9,3.1,-12.4,19.9,2084
01/02/2084,05/02/2084,5,-11.6,5.1,-17.2,2.7,2084
08/02/2084,10/02/2084,3,-7.8,3.4,-11.4,2.8,2084
06/03/2084,08/03/2084,3,-4.4,0.6,-4.7,3.4,2084
03/12/2084,05/12/2084,3,-4.4,3.5,-7.7,3.5,2084
15/12/2084,21/12/2084,7,-8.8,3.1,-14.5,2.2,2084
27/12/2084,31/12/2084,5,-12.0,4.2,-15.5,2.0,2084
23/01/2085,25/01/2085,3,-7.0,1.5,-8.6,2.9,2085
27/01/2085,03/02/2085,8,-7.0,2.7,-10.6,2.0,2085
22/02/2085,28/02/2085,7,-4.7,0.6,-5.7,2.0,2085
08/03/2085,10/03/2085,3,-6.0,1.1,-6.7,1.7,2085
12/11/2085,18/11/2085,7,-4.8,0.7,-5.5,1.6,2085
01/01/2086,14/01/2086,14,-6.7,3.2,-12.4,2.2,2086
16/01/2086,18/01/2086,3,-3.0,1.5,-4.6,2.1,2086
18/02/2086,22/02/2086,5,-5.8,3.2,-11.2,3.3,2086
15/12/2086,22/12/2086,8,-8.7,5.9,-16.4,3.4,2086
03/01/2087,05/01/2087,3,-6.3,4.5,-11.4,4.7,2087
23/01/2087,29/01/2087,7,-8.9,3.1,-12.4,19.9,2087
01/02/2087,05/02/2087,5,-11.6,5.1,-17.2,2.7,2087
08/02/2087,10/02/2087,3,-7.8,3.4,-11.4,2.8,2087
06/03/2087,08/03/2087,3,-4.4,0.6,-4.7,3.4,2087
03/12/2087,05/12/2087,3,-4.4,3.5,-7.7,3.5,2087
15/12/2087,21/12/2087,7,-8.8,3.1,-14.5,2.2,2087
27/12/2087,31/12/2087,5,-12.0,4.2,-15.5,2.0,2087
23/01/2088,25/01/2088,3,-7.0,1.5,-8.6,2.9,2088
27/01/2088,03/02/2088,8,-7.0,2.7,-10.6,2.0,2088
22/02/2088,28/02/2088,7,-4.7,0.6,-5.7,2.0,2088
08/03/2088,10/03/2088,3,-6.0,1.1,-6.7,1.7,2088
12/11/2088,18/11/2088,7,-4.8,0.7,-5.5,1.6,2088
30/01/2089,15/02/2089,17,-12.7,4.6,-20.5,2.7,2089
01/12/2089,04/12/2089,4,-0.1,2.0,-2.8,4.1,2089
05/12/2089,13/12/2089,9,-5.9,2.5,-9.7,86.9,2089
07/01/2090,10/01/2090,4,-4.7,3.9,-10.5,2.0,2090
08/02/2090,12/02/2090,5,-2.8,1.6,-5.5,3.5,2090
03/03/2090,05/03/2090,3,-2.8,1.0,-3.8,3.2,2090
15/03/2090,17/03/2090,3,-3.8,2.6,-6.7,5.5,2090
01/12/2090,04/12/2090,4,-4.0,1.7,-5.7,2.1,2090
11/01/2091,13/01/2091,3,-1.4,2.8,-4.6,3.5,2091
24/01/2091,05/02/2091,13,-3.3,3.0,-10.5,3.4,2091
11/12/2091,14/12/2091,4,-0.6,0.9,-1.8,2.1,2091
26/12/2091,31/12/2091,6,-5.7,4.3,-11.6,3.9,2091
06/01/2092,08/01/2092,3,-6.4,3.7,-10.6,2.9,2092
27/01/2092,29/01/2092,3,-3.5,1.1,-4.8,2.3,2092
07/02/2092,09/02/2092,3,-1.8,0.0,-1.8,5.8,2092
16/02/2092,20/02/2092,5,-5.5,1.3,-6.7,2.5,2092
07/03/2092,10/03/2092,4,-2.4,0.6,-2.9,1.9,2092
01/01/2093,08/01/2093,8,-7.3,2.7,-10.7,2.8,2093
17/01/2093,23/01/2093,7,-7.0,3.8,-11.7,2.7,2093
24/02/2093,27/02/2093,4,-1.3,1.3,-2.7,4.4,2093
03/12/2093,08/12/2093,6,-5.7,1.8,-7.9,2.4,2093
29/12/2093,31/12/2093,3,-7.9,2.0,-9.8,2.0,2093
05/01/2094,12/01/2094,8,-11.7,4.8,-19.7,3.8,2094
18/01/2094,31/01/2094,14,-8.9,1.4,-11.8,8.0,2094
01/12/2094,04/12/2094,4,-0.4,1.3,-1.9,4.1,2094
17/12/2094,22/12/2094,6,-4.5,1.8,-6.8,2.4,2094
24/02/2095,05/03/2095,10,-6.3,3.2,-10.7,3.5,2095
29/11/2095,01/12/2095,3,-5.1,1.2,-5.9,2.5,2095
16/12/2095,21/12/2095,6,-7.3,3.0,-10.8,1.5,2095
