begin_date,end_date,duration,avg_tmax,std_tmax,max_tmax,avg_heat_index,year
06/06/2037,08/06/2037,3,28.5,3.6,32.6,84.1,2037
07/08/2037,09/08/2037,3,28.3,1.6,29.9,85.8,2037
15/08/2037,19/08/2037,5,26.1,0.7,27.2,80.7,2037
26/08/2037,28/08/2037,3,31.8,2.4,34.5,93.5,2037
06/07/2038,11/07/2038,6,27.9,1.0,28.9,83.4,2038
15/07/2038,20/07/2038,6,28.5,2.1,31.6,86.7,2038
30/07/2038,02/08/2038,4,29.4,2.4,32.6,88.9,2038
08/08/2038,10/08/2038,3,30.1,2.6,32.2,92.3,2038
22/08/2038,24/08/2038,3,30.0,3.9,34.5,92.3,2038
26/08/2038,28/08/2038,3,27.7,0.5,28.2,84.0,2038
09/07/2039,11/07/2039,3,27.9,0.6,28.3,83.1,2039
13/07/2039,15/07/2039,3,29.2,1.4,30.4,86.9,2039
02/08/2039,07/08/2039,6,29.3,1.4,30.7,87.1,2039
10/08/2039,20/08/2039,11,29.6,2.0,32.1,87.9,2039
27/08/2039,29/08/2039,3,28.7,1.6,30.5,86.1,2039
04/07/2040,14/07/2040,11,28.3,1.5,32.3,85.9,2040
16/07/2040,20/07/2040,5,27.8,1.0,29.1,82.9,2040
23/08/2040,26/08/2040,4,28.5,0.5,29.1,85.7,2040
12/07/2041,16/07/2041,5,29.4,0.9,30.7,87.0,2041
26/07/2041,28/07/2041,3,30.9,1.2,32.3,89.1,2041
02/08/2041,04/08/2041,3,29.3,0.8,30.2,87.9,2041
11/08/2041,14/08/2041,4,29.7,1.6,31.5,89.1,2041
17/08/2041,19/08/2041,3,29.0,1.4,30.5,88.1,2041
24/08/2041,29/08/2041,6,30.4,2.8,34.4,89.7,2041
08/07/2042,11/07/2042,4,31.7,1.8,33.1,97.1,2042
16/07/2042,20/07/2042,5,28.7,1.1,29.7,86.2,2042
05/08/2042,07/08/2042,3,28.3,2.1,30.7,85.4,2042
14/08/2042,17/08/2042,4,28.6,2.2,31.7,85.5,2042
25/08/2042,27/08/2042,3,28.7,0.9,29.5,88.5,2042
05/07/2043,10/07/2043,6,29.9,2.8,33.7,87.1,2043
12/07/2043,14/07/2043,3,26.9,0.6,27.5,83.6,2043
23/07/2043,25/07/2043,3,27.6,0.2,27.8,85.3,2043
08/08/2043,10/08/2043,3,31.8,2.7,34.8,93.2,2043
10/07/2044,12/07/2044,3,28.6,1.8,30.0,84.1,2044
01/08/2044,06/08/2044,6,29.2,1.9,31.6,86.9,2044
15/08/2044,17/08/2044,3,29.3,0.6,30.0,86.4,2044
26/08/2044,28/08/2044,3,28.7,2.2,30.8,86.2,2044
26/06/2045,29/06/2045,4,28.9,3.2,33.5,85.7,2045
12/07/2045,14/07/2045,3,27.4,0.3,27.7,82.1,2045
19/07/2045,26/07/2045,8,27.8,0.6,28.7,84.3,2045
01/08/2045,04/08/2045,4,28.4,0.5,29.0,85.3,2045
01/07/2046,03/07/2046,3,28.5,1.3,29.5,83.9,2046
07/07/2046,09/07/2046,3,26.7,0.3,27.1,81.4,2046
01/08/2046,03/08/2046,3,30.6,1.2,31.4,93.4,2046
07/08/2046,10/08/2046,4,28.5,0.9,29.9,86.2,2046
25/08/2046,29/08/2046,5,29.6,3.0,33.9,91.1,2046
04/07/2047,07/07/2047,4,29.7,1.4,31.3,88.5,2047
13/07/2047,16/07/2047,4,28.3,0.8,29.4,83.9,2047
22/07/2047,25/07/2047,4,29.8,2.5,33.5,88.2,2047
31/07/2047,02/08/2047,3,30.4,1.9,32.2,89.6,2047
23/08/2047,25/08/2047,3,28.5,2.0,30.8,86.8,2047
05/07/2048,07/07/2048,3,30.9,4.8,36.1,90.0,2048
27/07/2048,30/07/2048,4,28.2,1.7,30.0,83.7,2048
04/08/2048,12/08/2048,9,28.5,1.1,29.9,85.8,2048
25/08/2048,28/08/2048,4,29.2,2.0,31.5,86.8,2048
08/07/2049,10/07/2049,3,29.4,0.7,30.1,89.0,2049
03/08/2049,10/08/2049,8,28.2,1.4,30.6,85.6,2049
04/07/2050,06/07/2050,3,28.8,1.1,29.8,87.5,2050
03/08/2050,09/08/2050,7,28.5,0.6,29.1,85.6,2050
20/08/2050,23/08/2050,4,27.8,0.6,28.5,84.9,2050
19/07/2051,21/07/2051,3,29.6,2.9,33.0,85.5,2051
30/07/2051,01/08/2051,3,27.5,0.6,28.0,82.4,2051
24/08/2051,27/08/2051,4,30.2,2.3,31.8,88.1,2051
20/07/2052,22/07/2052,3,28.0,0.9,28.9,83.7,2052
26/07/2052,01/08/2052,7,28.7,1.7,31.1,86.4,2052
10/08/2052,13/08/2052,4,31.9,5.3,37.4,97.0,2052
23/08/2052,26/08/2052,4,29.3,1.3,31.0,88.4,2052
30/08/2052,01/09/2052,3,27.0,0.3,27.4,82.7,2052
11/07/2053,14/07/2053,4,28.6,1.7,31.2,87.5,2053
30/07/2053,04/08/2053,6,28.8,2.3,33.0,86.0,2053
06/08/2053,09/08/2053,4,27.7,0.7,28.7,84.2,2053
11/08/2053,13/08/2053,3,27.9,0.7,28.5,85.2,2053
19/08/2053,22/08/2053,4,28.6,1.0,29.8,86.2,2053
04/07/2054,06/07/2054,3,27.3,0.3,27.7,83.2,2054
03/08/2054,06/08/2054,4,28.0,1.2,29.6,84.7,2054
19/09/2054,22/09/2054,4,26.8,0.2,27.0,82.6,2054
03/07/2055,07/07/2055,5,27.9,0.9,29.2,85.3,2055
12/08/2055,18/08/2055,7,29.6,2.3,33.9,87.9,2055
21/08/2055,24/08/2055,4,28.8,2.0,31.6,86.9,2055
31/07/2056,02/08/2056,3,28.3,0.9,29.3,85.4,2056
04/08/2056,07/08/2056,4,28.8,1.6,30.6,87.1,2056
01/08/2057,03/08/2057,3,29.8,2.4,32.5,88.4,2057
10/08/2057,12/08/2057,3,30.1,3.9,34.5,91.0,2057
23/08/2058,25/08/2058,3,28.8,1.7,30.1,86.9,2058
30/06/2059,03/07/2059,4,28.8,1.6,30.6,84.7,2059
13/07/2059,17/07/2059,5,29.3,1.5,31.9,88.9,2059
08/08/2059,13/08/2059,6,29.0,1.5,31.1,87.7,2059
29/08/2059,31/08/2059,3,27.3,0.7,28.1,82.9,2059
04/07/2060,07/07/2060,4,27.8,0.5,28.2,84.7,2060
09/07/2060,11/07/2060,3,29.2,0.7,29.9,85.8,2060
18/07/2060,20/07/2060,3,28.3,0.9,29.0,87.6,2060
12/08/2060,14/08/2060,3,28.6,1.8,30.6,86.8,2060
18/07/2061,20/07/2061,3,27.4,1.4,28.5,82.4,2061
06/08/2061,08/08/2061,3,26.5,1.2,27.8,81.7,2061
12/08/2061,15/08/2061,4,27.8,0.6,28.7,85.4,2061
21/08/2061,25/08/2061,5,27.2,1.6,29.9,84.4,2061
10/07/2062,13/07/2062,4,28.4,1.0,29.3,86.0,2062
26/07/2062,31/07/2062,6,29.2,1.2,31.1,88.9,2062
06/08/2062,10/08/2062,5,29.0,0.5,29.8,86.9,2062
14/08/2062,16/08/2062,3,30.6,2.5,32.3,91.1,2062
03/07/2063,07/07/2063,5,28.6,0.5,29.1,85.3,2063
28/07/2063,02/08/2063,6,30.1,2.1,33.0,89.3,2063
20/08/2063,22/08/2063,3,29.2,0.9,30.1,86.4,2063
29/08/2063,01/09/2063,4,29.1,1.5,31.2,89.3,2063
21/07/2064,24/07/2064,4,30.4,1.8,33.1,94.5,2064
26/07/2064,28/07/2064,3,28.7,0.9,29.7,85.9,2064
25/08/2064,27/08/2064,3,29.0,1.4,30.6,86.2,2064
29/08/2064,31/08/2064,3,29.9,1.8,31.6,90.7,2064
16/07/2065,18/07/2065,3,27.8,0.5,28.3,84.1,2065
20/07/2065,22/07/2065,3,28.5,1.4,30.1,85.1,2065
25/07/2065,27/07/2065,3,27.9,1.3,29.4,85.1,2065
29/07/2065,01/08/2065,4,31.8,2.2,33.7,94.8,2065
20/07/2066,23/07/2066,4,29.2,1.5,31.3,86.3,2066
01/08/2066,04/08/2066,4,29.9,1.0,31.3,89.0,2066
06/08/2066,09/08/2066,4,31.4,0.9,32.3,94.2,2066
25/08/2066,27/08/2066,3,29.0,2.3,31.6,88.1,2066
02/07/2067,05/07/2067,4,30.2,0.8,30.8,93.9,2067
11/07/2067,14/07/2067,4,30.4,2.9,34.0,91.8,2067
20/07/2067,24/07/2067,5,30.5,3.5,34.5,88.9,2067
28/07/2067,06/08/2067,10,28.4,1.2,30.3,85.4,2067
11/07/2068,13/07/2068,3,28.5,1.3,29.9,83.4,2068
01/08/2069,03/08/2069,3,28.5,0.5,29.0,86.0,2069
11/08/2069,18/08/2069,8,30.1,2.0,32.2,90.0,2069
24/08/2069,29/08/2069,6,29.8,2.1,32.5,89.4,2069
09/06/2070,13/06/2070,5,31.0,1.9,32.7,90.3,2070
10/07/2070,13/07/2070,4,29.2,1.5,30.9,89.1,2070
27/07/2070,29/07/2070,3,28.0,1.0,29.0,83.7,2070
31/07/2070,03/08/2070,4,30.5,2.3,32.7,91.1,2070
04/07/2071,06/07/2071,3,27.7,0.6,28.3,84.2,2071
10/07/2071,12/07/2071,3,27.9,0.7,28.5,84.6,2071
19/07/2071,22/07/2071,4,30.4,1.0,31.2,87.6,2071
01/08/2071,03/08/2071,3,29.2,2.3,31.4,89.7,2071
15/08/2071,17/08/2071,3,31.6,2.0,33.8,92.2,2071
01/07/2072,07/07/2072,7,29.8,2.2,33.3,89.9,2072
24/07/2072,27/07/2072,4,30.5,3.3,35.4,92.3,2072
12/08/2072,14/08/2072,3,29.2,1.7,31.1,88.5,2072
20/08/2072,23/08/2072,4,28.7,1.4,29.9,87.3,2072
10/07/2073,13/07/2073,4,29.5,2.5,32.4,90.7,2073
17/07/2073,20/07/2073,4,30.3,2.7,33.5,91.5,2073
21/08/2073,23/08/2073,3,29.4,1.7,30.4,88.7,2073
04/07/2074,08/07/2074,5,28.0,2.2,31.4,84.6,2074
10/07/2074,12/07/2074,3,29.9,4.3,34.9,90.1,2074
14/07/2074,16/07/2074,3,29.7,3.2,32.5,87.2,2074
19/08/2074,21/08/2074,3,30.4,3.1,32.7,92.0,2074
23/08/2074,26/08/2074,4,29.8,2.7,32.0,88.4,2074
29/08/2074,31/08/2074,3,30.9,2.6,33.8,91.7,2074
14/07/2075,16/07/2075,3,29.5,1.6,31.4,89.7,2075
28/07/2075,30/07/2075,3,28.1,1.0,29.0,84.1,2075
23/08/2075,26/08/2075,4,29.2,1.9,32.0,87.8,2075
27/06/2076,29/06/2076,3,29.5,1.2,30.9,87.2,2076
02/07/2076,04/07/2076,3,29.7,1.2,31.1,90.5,2076
20/08/2076,22/08/2076,3,31.7,1.0,32.8,91.7,2076
29/08/2076,31/08/2076,3,29.0,1.5,30.0,86.7,2076
25/09/2076,27/09/2076,3,29.2,3.4,33.1,87.2,2076
19/07/2077,23/07/2077,5,27.6,0.7,28.5,82.8,2077
14/08/2077,17/08/2077,4,28.5,2.1,31.0,85.8,2077
22/08/2077,24/08/2077,3,27.6,0.6,28.0,82.9,2077
27/08/2077,29/08/2077,3,28.9,0.6,29.6,87.3,2077
05/05/2078,07/05/2078,3,29.0,1.7,30.6,84.5,2078
24/07/2078,27/07/2078,4,29.3,2.3,32.5,88.1,2078
29/07/2078,31/07/2078,3,29.0,1.9,30.9,87.0,2078
07/08/2078,10/08/2078,4,29.4,1.2,30.2,88.1,2078
19/08/2078,21/08/2078,3,29.4,1.5,31.2,87.0,2078
27/08/2078,29/08/2078,3,29.8,1.3,31.1,89.6,2078
06/07/2079,11/07/2079,6,29.7,2.0,32.9,89.8,2079
22/07/2079,24/07/2079,3,28.0,2.3,30.7,84.9,2079
26/07/2079,30/07/2079,5,27.3,1.2,29.1,83.3,2079
04/08/2079,06/08/2079,3,28.0,0.9,29.1,85.8,2079
04/07/2080,08/07/2080,5,28.4,1.5,30.5,84.0,2080
19/08/2080,21/08/2080,3,30.0,3.0,33.4,90.4,2080
23/08/2080,25/08/2080,3,29.6,1.5,30.7,88.8,2080
27/08/2080,31/08/2080,5,28.2,1.0,29.4,85.4,2080
16/07/2081,20/07/2081,5,29.9,1.7,32.2,93.6,2081
27/07/2081,29/07/2081,3,28.8,1.4,30.3,85.5,2081
01/08/2081,05/08/2081,5,29.3,1.7,31.7,87.4,2081
18/08/2081,21/08/2081,4,32.4,1.0,33.4,94.6,2081
12/06/2082,15/06/2082,4,28.8,2.9,33.2,85.7,2082
01/08/2082,05/08/2082,5,29.5,1.5,31.4,88.4,2082
16/08/2082,18/08/2082,3,30.2,2.3,32.7,90.0,2082
26/07/2083,28/07/2083,3,32.6,4.6,37.4,97.6,2083
01/08/2083,04/08/2083,4,30.6,2.8,34.7,90.3,2083
13/08/2083,16/08/2083,4,30.3,2.1,33.4,89.4,2083
28/08/2083,31/08/2083,4,28.0,0.4,28.5,85.3,2083
12/08/2084,14/08/2084,3,29.2,0.2,29.4,87.5,2084
16/08/2084,18/08/2084,3,30.9,0.5,31.3,91.5,2084
27/08/2084,29/08/2084,3,29.0,0.8,29.9,86.2,2084
09/09/2084,11/09/2084,3,27.7,1.2,29.1,83.0,2084
04/07/2085,06/07/2085,3,29.5,2.9,32.5,86.7,2085
01/08/2085,03/08/2085,3,29.5,3.1,33.0,88.1,2085
08/08/2085,10/08/2085,3,28.0,0.5,28.5,85.3,2085
20/08/2085,23/08/2085,4,28.3,1.8,30.9,85.4,2085
02/09/2085,04/09/2085,3,28.0,1.9,30.2,84.0,2085
09/07/2086,12/07/2086,4,29.4,2.4,31.5,88.2,2086
31/07/2086,02/08/2086,3,29.9,1.7,31.0,88.9,2086
25/08/2086,27/08/2086,3,30.7,1.9,32.8,91.1,2086
16/07/2087,18/07/2087,3,28.1,2.1,30.5,83.6,2087
20/07/2087,27/07/2087,8,28.1,1.3,30.5,84.4,2087
08/08/2087,10/08/2087,3,30.4,3.0,33.6,93.4,2087
14/08/2087,16/08/2087,3,28.6,2.1,30.8,85.5,2087
18/08/2087,22/08/2087,5,30.3,1.5,31.9,89.9,2087
10/07/2088,12/07/2088,3,28.5,1.8,30.5,84.8,2088
15/07/2088,17/07/2088,3,27.5,1.5,29.2,84.2,2088
04/08/2088,07/08/2088,4,29.3,2.4,32.5,88.2,2088
22/08/2088,25/08/2088,4,28.2,1.9,30.0,85.5,2088
04/07/2089,06/07/2089,3,28.7,1.3,30.1,86.0,2089
23/07/2089,25/07/2089,3,30.3,3.1,33.4,91.7,2089
04/08/2089,07/08/2089,4,29.6,1.3,31.1,88.2,2089
10/08/2089,12/08/2089,3,30.0,2.3,32.7,90.7,2089
28/08/2089,31/08/2089,4,28.3,0.7,28.8,87.1,2089
21/09/2089,23/09/2089,3,30.2,2.6,32.6,93.0,2089
25/06/2090,28/06/2090,4,28.1,0.5,28.7,83.0,2090
09/07/2090,12/07/2090,4,29.8,1.6,31.9,89.1,2090
10/08/2090,12/08/2090,3,28.0,1.2,29.1,86.1,2090
14/08/2090,17/08/2090,4,28.4,2.0,31.2,85.0,2090
26/08/2090,29/08/2090,4,28.3,2.0,31.3,84.9,2090
09/07/2091,11/07/2091,3,30.9,1.0,31.6,90.9,2091
13/07/2091,15/07/2091,3,28.4,1.9,30.5,85.9,2091
18/07/2091,20/07/2091,3,29.8,1.5,31.5,88.3,2091
18/08/2091,21/08/2091,4,29.2,1.7,31.6,86.9,2091
23/08/2091,25/08/2091,3,28.2,2.0,30.5,85.3,2091
28/08/2091,31/08/2091,4,29.5,0.7,30.6,87.5,2091
04/06/2092,06/06/2092,3,27.6,0.8,28.1,83.2,2092
09/07/2092,11/07/2092,3,28.1,0.7,28.6,84.5,2092
15/07/2092,20/07/2092,6,28.8,2.5,33.6,87.0,2092
15/07/2093,17/07/2093,3,28.6,2.9,32.0,85.5,2093
15/08/2093,19/08/2093,5,29.8,4.4,35.6,91.0,2093
24/08/2093,29/08/2093,6,28.3,2.2,31.9,84.8,2093
02/07/2094,05/07/2094,4,28.5,2.1,31.6,86.5,2094
17/07/2094,19/07/2094,3,28.1,1.5,29.7,88.4,2094
23/07/2094,28/07/2094,6,30.8,1.4,33.2,90.6,2094
06/08/2094,08/08/2094,3,27.9,1.1,29.1,84.4,2094
15/08/2094,19/08/2094,5,29.0,1.7,31.5,88.1,2094
21/08/2094,23/08/2094,3,28.1,0.7,28.6,84.9,2094
27/08/2094,29/08/2094,3,29.0,2.0,30.9,87.0,2094
16/07/2095,18/07/2095,3,29.2,0.9,29.9,84.9,2095
31/07/2095,06/08/2095,7,29.0,1.1,30.7,87.3,2095
15/08/2095,17/08/2095,3,30.4,1.9,31.9,91.1,2095
26/08/2095,31/08/2095,6,28.1,1.7,31.5,84.7,2095
14/07/2096,17/07/2096,4,28.0,1.7,29.6,84.0,2096
20/07/2096,22/07/2096,3,32.1,3.3,35.9,90.7,2096
05/08/2096,07/08/2096,3,30.4,3.6,33.9,90.5,2096
23/08/2096,25/08/2096,3,30.3,2.8,32.3,90.8,2096
27/08/2096,31/08/2096,5,29.4,1.8,32.4,88.2,2096
03/07/2097,05/07/2097,3,29.3,3.1,32.8,89.0,2097
16/07/2097,18/07/2097,3,27.2,0.8,28.1,82.8,2097
27/07/2097,29/07/2097,3,28.3,1.8,30.1,85.6,2097
03/08/2097,05/08/2097,3,27.6,0.5,28.1,84.4,2097
12/08/2097,14/08/2097,3,29.3,2.3,31.3,88.1,2097
07/07/2098,11/07/2098,5,27.6,1.0,29.2,83.5,2098
06/08/2098,09/08/2098,4,27.8,1.2,29.3,84.3,2098
04/07/2099,06/07/2099,3,28.1,0.8,28.8,85.4,2099
10/07/2099,15/07/2099,6,30.1,2.8,33.6,88.7,2099
02/08/2099,04/08/2099,3,29.7,1.6,31.4,88.5,2099
20/08/2099,23/08/2099,4,28.5,2.1,31.0,86.7,2099
28/08/2099,31/08/2099,4,28.8,2.2,30.9,86.5,2099
01/07/2100,03/07/2100,3,29.7,1.4,30.8,87.0,2100
27/07/2100,03/08/2100,8,28.7,1.7,32.2,87.4,2100
