begin_date,end_date,duration,avg_tmin,std_tmin,min_tmin,avg_wind_speed,year
10/01/2041,20/01/2041,11,0.0,1.5,-1.7,3.6,2041
26/02/2041,28/02/2041,3,0.3,0.6,-0.4,3.6,2041
05/03/2041,08/03/2041,4,1.3,0.9,0.0,3.6,2041
17/03/2041,19/03/2041,3,1.2,0.8,0.5,3.2,2041
09/11/2041,11/11/2041,3,1.9,0.6,1.1,2.4,2041
01/01/2042,03/01/2042,3,-0.1,0.9,-1.1,3.0,2042
10/01/2042,22/01/2042,13,-0.9,1.2,-3.2,1.6,2042
03/12/2042,12/12/2042,10,-1.8,2.7,-6.0,2.5,2042
18/01/2043,21/01/2043,4,0.6,0.2,0.4,0.7,2043
23/01/2043,27/01/2043,5,-0.5,1.1,-2.4,3.3,2043
06/03/2043,12/03/2043,7,0.0,0.9,-1.4,3.6,2043
03/12/2043,13/12/2043,11,-2.8,2.7,-6.9,2.6,2043
19/02/2044,22/02/2044,4,4.0,0.9,3.1,3.1,2044
07/03/2044,09/03/2044,3,1.6,2.2,-0.4,2.9,2044
20/11/2044,29/11/2044,10,-0.4,4.7,-8.5,3.6,2044
02/12/2044,04/12/2044,3,3.4,0.5,3.0,3.5,2044
29/12/2044,31/12/2044,3,-1.3,3.1,-3.6,2.8,2044
01/01/2045,04/01/2045,4,-0.9,0.9,-1.8,2.3,2045
09/01/2045,11/01/2045,3,0.6,0.6,0.3,3.9,2045
16/02/2045,20/02/2045,5,1.6,1.5,-0.9,3.9,2045
23/02/2045,27/02/2045,5,-2.4,2.8,-5.2,5.5,2045
01/12/2045,06/12/2045,6,0.5,1.1,-0.7,1.7,2045
08/12/2045,10/12/2045,3,0.6,1.3,-0.7,2.1,2045
10/01/2046,20/01/2046,11,0.1,1.5,-1.6,3.6,2046
26/02/2046,28/02/2046,3,0.4,0.6,-0.3,3.6,2046
05/03/2046,08/03/2046,4,1.4,0.9,0.2,3.6,2046
17/03/2046,19/03/2046,3,1.4,0.8,0.7,3.2,2046
09/11/2046,11/11/2046,3,2.0,0.6,1.3,2.4,2046
01/01/2047,03/01/2047,3,0.1,0.9,-0.9,3.0,2047
10/01/2047,22/01/2047,13,-0.6,1.2,-3.0,1.6,2047
22/03/2047,24/03/2047,3,2.5,0.6,1.8,2.3,2047
03/12/2047,12/12/2047,10,-1.7,2.7,-5.9,2.5,2047
18/01/2048,21/01/2048,4,0.7,0.2,0.5,0.8,2048
23/01/2048,27/01/2048,5,-0.4,1.1,-2.2,3.3,2048
06/03/2048,12/03/2048,7,0.0,0.9,-1.3,3.6,2048
03/12/2048,13/12/2048,11,-2.7,2.7,-6.8,2.6,2048
19/02/2049,22/02/2049,4,4.1,0.9,3.2,3.2,2049
07/03/2049,09/03/2049,3,1.7,2.2,-0.3,2.9,2049
20/11/2049,29/11/2049,10,-0.3,4.7,-8.3,3.6,2049
02/12/2049,04/12/2049,3,3.5,0.5,3.1,3.5,2049
29/12/2049,31/12/2049,3,-1.1,3.1,-3.4,2.8,2049
01/01/2050,04/01/2050,4,-0.8,0.9,-1.6,2.3,2050
09/01/2050,11/01/2050,3,0.8,0.6,0.4,3.9,2050
16/02/2050,20/02/2050,5,1.7,1.4,-0.7,3.9,2050
23/02/2050,27/02/2050,5,-2.3,2.8,-5.0,5.5,2050
01/12/2050,06/12/2050,6,0.6,1.1,-0.6,1.7,2050
08/12/2050,10/12/2050,3,0.7,1.3,-0.6,2.1,2050
10/01/2051,20/01/2051,11,0.3,1.5,-1.5,3.6,2051
26/02/2051,28/02/2051,3,0.5,0.6,-0.3,3.6,2051
05/03/2051,08/03/2051,4,1.4,0.9,0.2,3.6,2051
17/03/2051,19/03/2051,3,1.4,0.8,0.7,3.2,2051
01/01/2052,03/01/2052,3,0.1,0.9,-0.9,3.0,2052
10/01/2052,22/01/2052,13,-0.6,1.2,-3.0,1.6,2052
03/12/2052,12/12/2052,10,-1.6,2.7,-5.8,2.5,2052
18/01/2053,21/01/2053,4,0.7,0.2,0.5,0.8,2053
23/01/2053,27/01/2053,5,-0.3,1.1,-2.2,3.3,2053
06/03/2053,12/03/2053,7,0.2,0.9,-1.2,3.6,2053
03/12/2053,13/12/2053,11,-2.6,2.7,-6.6,2.6,2053
19/02/2054,22/02/2054,4,4.1,0.9,3.2,3.2,2054
06/03/2054,10/03/2054,5,2.8,2.1,-0.2,3.1,2054
20/11/2054,29/11/2054,10,-0.3,4.7,-8.3,3.6,2054
02/12/2054,04/12/2054,3,3.5,0.5,3.1,3.5,2054
29/12/2054,31/12/2054,3,-1.1,3.1,-3.4,2.8,2054
01/01/2055,04/01/2055,4,-0.8,0.9,-1.6,2.3,2055
09/01/2055,11/01/2055,3,0.8,0.6,0.4,3.9,2055
16/02/2055,20/02/2055,5,1.7,1.4,-0.7,3.9,2055
23/02/2055,27/02/2055,5,-2.3,2.8,-5.0,5.5,2055
01/12/2055,06/12/2055,6,0.6,1.1,-0.6,1.7,2055
08/12/2055,10/12/2055,3,0.7,1.3,-0.6,2.1,2055
10/01/2056,20/01/2056,11,0.3,1.5,-1.5,3.6,2056
26/02/2056,29/02/2056,4,1.2,1.4,-0.1,4.4,2056
05/03/2056,08/03/2056,4,1.5,0.9,0.3,3.6,2056
17/03/2056,19/03/2056,3,1.5,0.8,0.8,3.2,2056
15/12/2056,20/12/2056,6,2.9,0.8,2.0,5.8,2056
01/01/2057,03/01/2057,3,0.3,0.9,-0.8,3.0,2057
10/01/2057,22/01/2057,13,-0.5,1.2,-2.8,1.6,2057
03/12/2057,12/12/2057,10,-1.5,2.7,-5.7,2.5,2057
18/01/2058,21/01/2058,4,0.8,0.2,0.6,0.8,2058
23/01/2058,27/01/2058,5,-0.2,1.1,-2.1,3.3,2058
06/03/2058,12/03/2058,7,0.2,0.9,-1.2,3.6,2058
03/12/2058,13/12/2058,11,-2.6,2.7,-6.6,2.6,2058
19/02/2059,22/02/2059,4,4.2,0.9,3.3,3.2,2059
07/03/2059,09/03/2059,3,1.9,2.2,-0.1,2.9,2059
20/11/2059,29/11/2059,10,-0.2,4.6,-8.2,3.6,2059
02/12/2059,04/12/2059,3,3.6,0.5,3.2,3.5,2059
29/12/2059,31/12/2059,3,-1.0,3.1,-3.3,2.8,2059
01/01/2060,04/01/2060,4,-0.6,0.9,-1.5,2.3,2060
09/01/2060,11/01/2060,3,0.9,0.6,0.5,3.9,2060
16/02/2060,20/02/2060,5,1.8,1.4,-0.6,3.9,2060
23/02/2060,27/02/2060,5,-2.1,2.8,-4.9,5.5,2060
01/12/2060,06/12/2060,6,0.7,1.1,-0.5,1.7,2060
08/12/2060,10/12/2060,3,0.8,1.3,-0.5,2.1,2060
10/01/2061,20/01/2061,11,0.3,1.5,-1.5,3.6,2061
26/02/2061,28/02/2061,3,0.6,0.6,-0.1,3.6,2061
05/03/2061,08/03/2061,4,1.5,0.9,0.3,3.6,2061
17/03/2061,19/03/2061,3,1.5,0.8,0.8,3.2,2061
01/01/2062,03/01/2062,3,0.3,0.9,-0.8,3.0,2062
10/01/2062,22/01/2062,13,-0.5,1.2,-2.8,1.6,2062
03/12/2062,12/12/2062,10,-1.5,2.7,-5.7,2.5,2062
18/01/2063,21/01/2063,4,0.8,0.2,0.6,0.8,2063
23/01/2063,27/01/2063,5,-0.2,1.1,-2.1,3.3,2063
06/03/2063,12/03/2063,7,0.2,0.9,-1.2,3.6,2063
03/12/2063,13/12/2063,11,-2.6,2.7,-6.6,2.6,2063
19/02/2064,22/02/2064,4,4.2,0.9,3.3,3.2,2064
