begin_date,end_date,duration,avg_tmin,std_tmin,min_tmin,avg_wind_speed,year
06/02/2031,09/02/2031,4,-0.5,0.6,-1.1,3.9,2031
11/02/2031,13/02/2031,3,0.4,0.7,-0.4,5.3,2031
23/02/2031,28/02/2031,6,-1.0,1.1,-2.9,3.5,2031
19/11/2031,22/11/2031,4,-1.6,0.6,-2.3,3.3,2031
20/01/2032,23/01/2032,4,-0.3,1.3,-1.5,2.1,2032
13/02/2032,15/02/2032,3,-0.9,1.1,-1.6,5.9,2032
23/02/2032,26/02/2032,4,-1.9,1.5,-3.5,3.3,2032
19/12/2032,21/12/2032,3,1.6,0.8,0.7,5.0,2032
19/01/2033,21/01/2033,3,0.1,2.0,-1.1,2.2,2033
26/02/2033,01/03/2033,4,-0.2,2.1,-2.8,4.0,2033
09/11/2033,11/11/2033,3,2.0,0.4,1.6,4.7,2033
04/12/2033,06/12/2033,3,0.9,1.0,0.1,4.9,2033
13/12/2033,15/12/2033,3,2.3,0.2,2.0,4.8,2033
08/02/2034,11/02/2034,4,-0.4,1.3,-1.6,3.7,2034
17/02/2034,22/02/2034,6,-3.9,2.9,-8.5,5.1,2034
24/03/2034,26/03/2034,3,0.4,1.1,-0.3,2.1,2034
06/02/2035,13/02/2035,8,1.6,0.8,0.5,4.5,2035
03/11/2035,05/11/2035,3,0.8,0.5,0.3,3.6,2035
26/11/2035,30/11/2035,5,0.5,1.2,-1.2,5.2,2035
10/12/2035,12/12/2035,3,1.2,0.3,0.9,4.8,2035
29/12/2035,31/12/2035,3,-0.6,2.0,-2.9,4.3,2035
11/01/2036,13/01/2036,3,-2.5,1.7,-4.3,4.1,2036
07/02/2036,12/02/2036,6,-1.6,2.7,-5.4,4.2,2036
18/02/2036,26/02/2036,9,-1.1,1.6,-3.6,4.2,2036
01/11/2036,03/11/2036,3,-2.1,2.8,-5.1,3.0,2036
28/11/2036,30/11/2036,3,-2.9,2.4,-5.7,5.0,2036
29/12/2036,31/12/2036,3,0.2,1.9,-1.5,4.3,2036
10/01/2037,12/01/2037,3,1.6,0.6,1.2,4.5,2037
21/01/2037,24/01/2037,4,1.1,0.7,0.3,2.5,2037
18/02/2037,21/02/2037,4,0.5,2.1,-2.2,5.4,2037
07/03/2037,09/03/2037,3,-0.3,1.8,-1.7,2.2,2037
18/11/2037,27/11/2037,10,-0.5,1.6,-3.9,3.8,2037
08/12/2037,10/12/2037,3,0.5,1.2,-0.5,4.7,2037
18/12/2037,20/12/2037,3,0.6,1.3,-0.2,6.2,2037
01/11/2038,03/11/2038,3,-2.9,1.7,-4.8,3.0,2038
07/11/2038,09/11/2038,3,-0.5,1.8,-2.5,2.0,2038
11/11/2038,15/11/2038,5,0.4,2.0,-2.6,5.7,2038
05/12/2038,07/12/2038,3,-0.0,1.6,-1.3,4.5,2038
11/01/2039,15/01/2039,5,-0.4,1.4,-1.6,4.0,2039
01/02/2039,03/02/2039,3,-1.6,3.7,-5.4,2.5,2039
22/02/2039,26/02/2039,5,-2.7,3.1,-6.5,3.2,2039
22/11/2039,25/11/2039,4,-2.3,2.8,-4.6,4.4,2039
28/11/2039,30/11/2039,3,0.5,1.2,-0.9,5.0,2039
04/02/2040,08/02/2040,5,3.0,0.5,2.2,4.9,2040
16/02/2040,18/02/2040,3,2.3,0.8,1.6,6.5,2040
05/11/2040,07/11/2040,3,1.8,0.4,1.5,3.9,2040
21/11/2040,23/11/2040,3,-2.5,1.8,-4.3,4.9,2040
16/12/2040,20/12/2040,5,0.3,0.9,-1.2,5.7,2040
08/02/2041,10/02/2041,3,2.8,1.0,1.9,3.8,2041
12/02/2041,19/02/2041,8,-0.6,2.5,-4.0,6.1,2041
23/11/2041,26/11/2041,4,-1.4,3.3,-4.6,4.2,2041
17/12/2041,20/12/2041,4,-0.3,1.8,-2.6,6.0,2041
27/01/2042,30/01/2042,4,0.6,1.1,-1.0,2.7,2042
21/02/2042,28/02/2042,8,-2.2,2.7,-7.1,3.4,2042
16/12/2042,19/12/2042,4,1.4,0.6,0.7,5.3,2042
11/02/2043,17/02/2043,7,-1.6,1.6,-3.4,5.8,2043
06/11/2043,11/11/2043,6,-3.3,3.2,-7.2,4.0,2043
13/11/2043,19/11/2043,7,-1.3,1.9,-3.8,3.2,2043
24/11/2043,29/11/2043,6,-1.6,1.5,-2.9,4.9,2043
02/02/2044,10/02/2044,9,-0.2,2.3,-5.0,4.2,2044
19/02/2044,21/02/2044,3,1.5,0.4,1.1,5.2,2044
27/02/2044,01/03/2044,3,0.8,1.1,-0.4,4.5,2044
15/11/2044,17/11/2044,3,1.3,1.0,0.2,3.4,2044
06/12/2044,11/12/2044,6,-0.6,4.1,-5.8,4.5,2044
15/12/2044,17/12/2044,3,1.8,0.3,1.4,4.9,2044
26/02/2045,28/02/2045,3,1.9,0.6,1.4,3.5,2045
05/11/2045,09/11/2045,5,-1.3,1.4,-2.6,3.1,2045
06/12/2045,09/12/2045,4,0.6,1.3,-0.9,4.4,2045
08/02/2046,17/02/2046,10,-2.1,2.9,-7.0,5.2,2046
16/12/2046,20/12/2046,5,-1.7,2.7,-5.9,5.7,2046
02/02/2047,04/02/2047,3,2.7,1.5,1.4,3.8,2047
16/02/2047,21/02/2047,6,1.8,0.8,0.6,5.9,2047
17/11/2047,22/11/2047,6,-0.2,1.6,-1.9,2.7,2047
26/11/2047,30/11/2047,5,-0.5,0.7,-1.0,5.2,2047
15/01/2048,17/01/2048,3,0.3,0.4,-0.1,3.8,2048
19/01/2048,21/01/2048,3,0.1,1.0,-0.5,2.2,2048
07/02/2048,09/02/2048,3,0.2,1.5,-1.0,3.7,2048
14/02/2048,17/02/2048,4,0.1,1.5,-1.9,6.2,2048
26/02/2048,28/02/2048,3,-1.2,1.9,-3.4,3.5,2048
13/11/2048,17/11/2048,5,-1.7,2.5,-4.4,3.8,2048
01/01/2049,03/01/2049,3,0.6,1.8,-1.4,2.7,2049
01/02/2049,06/02/2049,6,-3.0,2.4,-6.7,3.9,2049
16/02/2049,19/02/2049,4,0.2,1.6,-1.4,6.4,2049
20/11/2049,22/11/2049,3,-0.9,2.0,-3.2,3.9,2049
01/02/2050,09/02/2050,9,-3.5,1.2,-5.2,3.8,2050
11/02/2050,13/02/2050,3,0.1,1.8,-1.9,5.4,2050
10/03/2050,14/03/2050,5,0.2,0.8,-1.0,3.2,2050
16/03/2050,18/03/2050,3,1.5,0.4,1.1,6.2,2050
10/01/2051,13/01/2051,4,1.8,0.3,1.4,4.2,2051
15/01/2051,17/01/2051,3,1.5,0.5,1.0,3.8,2051
09/11/2051,12/11/2051,4,0.5,1.0,-0.6,5.4,2051
16/11/2051,21/11/2051,6,1.1,0.9,-0.2,2.6,2051
15/01/2052,19/01/2052,5,-0.0,1.0,-1.4,3.6,2052
01/02/2052,03/02/2052,3,1.7,0.0,1.7,2.5,2052
05/02/2052,07/02/2052,3,1.9,0.3,1.5,5.0,2052
09/02/2052,11/02/2052,3,0.7,0.9,-0.3,3.6,2052
20/02/2052,23/02/2052,4,-2.4,2.4,-5.5,4.0,2052
22/03/2052,24/03/2052,3,1.1,1.2,0.3,2.3,2052
02/11/2052,05/11/2052,4,0.1,1.0,-1.4,3.5,2052
07/11/2052,09/11/2052,3,0.6,0.9,-0.4,2.0,2052
24/01/2053,26/01/2053,3,1.3,0.6,0.7,2.3,2053
29/01/2053,04/02/2053,7,0.1,2.7,-4.6,2.7,2053
14/02/2053,19/02/2053,6,0.1,2.7,-4.1,6.1,2053
11/12/2053,13/12/2053,3,0.8,0.4,0.3,4.7,2053
20/01/2054,22/01/2054,3,2.1,1.1,0.9,2.3,2054
28/01/2054,30/01/2054,3,0.7,0.7,0.1,2.8,2054
11/02/2054,13/02/2054,3,1.7,0.8,0.9,5.4,2054
28/03/2054,31/03/2054,4,1.5,2.4,-2.0,2.8,2054
19/01/2055,21/01/2055,3,1.5,1.6,-0.3,2.2,2055
02/02/2055,12/02/2055,11,-0.2,2.1,-2.5,4.3,2055
01/02/2056,03/02/2056,3,-2.0,1.5,-3.3,2.5,2056
06/02/2056,11/02/2056,6,1.1,1.1,-0.7,3.9,2056
25/02/2056,28/02/2056,4,0.1,0.9,-0.7,3.7,2056
22/11/2056,24/11/2056,3,-0.9,0.9,-1.5,4.6,2056
18/02/2057,24/02/2057,7,3.6,2.5,-0.1,4.5,2057
26/02/2057,28/02/2057,3,2.8,1.4,1.8,3.5,2057
11/11/2057,16/11/2057,6,1.7,1.2,-0.1,5.3,2057
19/11/2057,22/11/2057,4,1.1,1.7,-1.4,3.4,2057
12/12/2057,17/12/2057,6,1.6,1.6,-0.1,4.9,2057
28/01/2058,31/01/2058,4,1.8,0.6,1.4,2.5,2058
02/02/2058,04/02/2058,3,2.3,0.8,1.6,3.8,2058
05/03/2058,08/03/2058,4,1.6,1.8,-1.1,2.9,2058
16/12/2058,21/12/2058,6,1.4,2.2,-1.4,5.4,2058
06/02/2059,14/02/2059,9,-1.1,2.4,-4.9,4.7,2059
18/02/2059,22/02/2059,5,0.9,1.4,-0.7,5.0,2059
14/12/2059,18/12/2059,5,3.2,1.0,2.4,5.5,2059
24/12/2059,26/12/2059,3,2.0,0.8,1.3,3.1,2059
12/01/2060,15/01/2060,4,2.2,1.2,0.5,4.0,2060
23/02/2060,27/02/2060,5,2.0,1.0,0.8,3.1,2060
06/03/2060,08/03/2060,3,1.4,1.7,-0.3,3.1,2060
09/12/2060,12/12/2060,4,2.6,0.7,1.7,5.0,2060
04/02/2061,08/02/2061,5,-1.6,1.3,-2.7,4.9,2061
16/03/2061,18/03/2061,3,-1.5,2.6,-3.5,6.3,2061
08/05/2061,10/05/2061,3,-0.1,3.1,-3.7,1.5,2061
01/11/2061,05/11/2061,5,-0.9,3.0,-5.3,3.1,2061
08/12/2061,10/12/2061,3,1.8,0.2,1.7,4.8,2061
19/02/2062,23/02/2062,5,3.4,1.2,1.7,4.4,2062
26/02/2062,28/02/2062,3,2.1,1.5,0.6,3.5,2062
23/03/2062,25/03/2062,3,-0.6,1.3,-1.9,2.4,2062
25/11/2062,28/11/2062,4,-1.1,2.3,-2.9,5.3,2062
12/12/2062,18/12/2062,7,2.3,1.1,0.0,5.3,2062
25/02/2063,27/02/2063,3,1.3,1.3,0.0,3.1,2063
03/03/2063,06/03/2063,4,0.8,1.3,-1.1,3.2,2063
25/03/2063,27/03/2063,3,1.5,1.5,0.1,1.9,2063
04/11/2063,06/11/2063,3,-0.3,1.4,-1.2,4.4,2063
28/11/2063,30/11/2063,3,-0.4,1.0,-1.5,5.0,2063
04/12/2063,09/12/2063,6,2.3,1.0,1.2,4.7,2063
19/01/2064,21/01/2064,3,1.5,0.8,0.7,2.2,2064
01/02/2064,05/02/2064,5,-0.9,1.1,-2.3,3.7,2064
24/02/2064,02/03/2064,7,0.2,1.9,-2.9,4.0,2064
14/02/2065,21/02/2065,8,0.4,1.8,-2.2,5.9,2065
23/02/2065,25/02/2065,3,0.9,2.2,-1.5,3.5,2065
01/11/2065,03/11/2065,3,1.3,0.9,0.3,3.1,2065
12/11/2065,17/11/2065,6,0.2,1.8,-1.9,4.4,2065
23/11/2065,27/11/2065,5,0.2,1.7,-1.5,4.9,2065
07/12/2065,09/12/2065,3,2.7,0.2,2.4,4.5,2065
02/01/2066,04/01/2066,3,0.3,1.3,-0.5,4.4,2066
26/01/2066,28/01/2066,3,-0.0,1.7,-1.1,2.6,2066
15/02/2066,22/02/2066,8,0.1,1.1,-2.2,5.5,2066
24/12/2066,26/12/2066,3,-0.3,2.4,-2.7,3.1,2066
13/02/2067,18/02/2067,6,1.0,2.5,-2.8,6.2,2067
16/11/2067,25/11/2067,10,0.7,2.7,-4.1,3.4,2067
01/12/2067,04/12/2067,4,2.7,0.9,1.7,2.7,2067
11/02/2068,21/02/2068,11,1.3,1.5,-1.2,5.7,2068
24/02/2068,28/02/2068,5,1.6,1.5,0.0,3.6,2068
01/11/2068,05/11/2068,5,-2.0,4.3,-7.2,3.1,2068
02/12/2068,04/12/2068,3,0.9,0.4,0.6,3.2,2068
15/12/2068,18/12/2068,4,2.3,0.6,1.8,5.4,2068
08/01/2069,12/01/2069,5,2.3,2.3,-1.2,4.7,2069
14/02/2069,16/02/2069,3,4.6,0.9,3.6,6.4,2069
21/02/2069,23/02/2069,3,4.2,0.6,3.7,3.0,2069
06/03/2069,09/03/2069,4,2.1,2.2,-0.8,2.7,2069
16/11/2069,22/11/2069,7,2.0,1.5,-0.3,3.0,2069
21/12/2069,24/12/2069,4,4.6,1.1,3.0,3.7,2069
04/01/2070,08/01/2070,5,1.0,1.6,-1.1,4.9,2070
09/02/2070,12/02/2070,4,0.8,1.4,-0.7,4.2,2070
25/02/2070,28/02/2070,4,0.0,2.1,-2.4,3.7,2070
16/11/2070,19/11/2070,4,0.6,2.0,-2.0,2.2,2070
20/01/2071,22/01/2071,3,2.5,0.2,2.3,2.3,2071
01/02/2071,06/02/2071,6,-0.9,1.4,-2.0,3.9,2071
15/02/2071,18/02/2071,4,1.0,1.7,-1.5,6.2,2071
20/02/2071,28/02/2071,9,-1.1,2.5,-5.1,3.8,2071
03/12/2071,06/12/2071,4,3.2,0.9,2.0,4.5,2071
16/01/2072,19/01/2072,4,1.3,1.8,-0.2,3.6,2072
28/01/2072,05/02/2072,9,-0.2,1.9,-3.7,3.2,2072
26/01/2073,29/01/2073,4,-1.6,2.1,-3.9,2.7,2073
06/02/2073,16/02/2073,11,-0.2,1.2,-1.9,5.1,2073
06/11/2073,08/11/2073,3,-0.4,2.6,-2.9,3.4,2073
06/01/2074,09/01/2074,4,0.8,0.9,-0.3,4.1,2074
12/02/2074,28/02/2074,17,-0.3,1.5,-4.1,4.9,2074
08/11/2074,10/11/2074,3,-2.8,1.6,-4.0,2.5,2074
05/12/2074,10/12/2074,6,1.5,0.4,0.9,4.7,2074
13/02/2075,18/02/2075,6,4.5,0.6,3.4,6.3,2075
25/02/2075,28/02/2075,4,2.2,3.0,-2.3,3.7,2075
01/11/2075,03/11/2075,3,0.6,0.7,0.2,3.2,2075
05/11/2075,08/11/2075,4,1.6,1.4,0.6,3.2,2075
26/11/2075,30/11/2075,5,2.2,1.4,0.3,5.2,2075
02/02/2076,04/02/2076,3,2.3,0.6,1.7,3.8,2076
09/02/2076,12/02/2076,4,2.0,1.3,0.7,4.2,2076
20/02/2076,24/02/2076,5,0.5,1.6,-1.1,3.9,2076
17/11/2076,19/11/2076,3,-0.1,0.7,-0.7,1.6,2076
03/12/2076,06/12/2076,4,2.3,1.9,0.4,4.5,2076
16/12/2076,18/12/2076,3,2.0,1.3,1.1,5.7,2076
28/12/2076,31/12/2076,4,2.6,0.6,1.8,4.4,2076
03/02/2077,16/02/2077,14,0.0,2.1,-3.7,5.1,2077
18/02/2077,22/02/2077,5,0.9,1.7,-0.5,5.1,2077
16/11/2077,18/11/2077,3,1.4,1.2,0.2,2.3,2077
03/12/2077,05/12/2077,3,3.5,0.3,3.3,4.6,2077
07/12/2077,09/12/2077,3,2.0,0.9,1.0,4.6,2077
13/02/2078,20/02/2078,8,1.0,1.2,-0.3,6.3,2078
23/02/2078,27/02/2078,5,0.8,1.0,-0.5,3.1,2078
19/11/2078,21/11/2078,3,0.9,0.8,0.0,3.0,2078
03/02/2079,05/02/2079,3,4.9,0.5,4.5,5.2,2079
08/02/2079,13/02/2079,6,1.0,2.1,-1.1,4.6,2079
03/03/2079,08/03/2079,6,1.4,1.5,-0.6,3.0,2079
12/03/2079,14/03/2079,3,1.0,1.9,-1.0,4.5,2079
02/11/2079,08/11/2079,7,1.0,1.5,-1.4,3.6,2079
17/12/2079,20/12/2079,4,3.8,1.6,1.5,6.1,2079
26/12/2079,28/12/2079,3,2.6,1.1,1.6,3.4,2079
03/02/2080,10/02/2080,8,1.0,0.9,-0.2,4.4,2080
26/02/2080,28/02/2080,3,2.4,0.8,1.6,3.5,2080
18/12/2080,20/12/2080,3,2.2,0.7,1.5,6.3,2080
08/01/2081,14/01/2081,7,2.6,1.4,0.1,4.4,2081
07/02/2081,09/02/2081,3,2.5,1.7,0.6,3.6,2081
08/03/2081,10/03/2081,3,3.6,1.2,2.2,2.0,2081
19/11/2081,21/11/2081,3,3.3,1.1,2.5,3.0,2081
27/11/2081,29/11/2081,3,4.3,0.0,4.3,6.0,2081
27/12/2081,29/12/2081,3,3.5,1.0,2.6,4.7,2081
31/01/2082,05/02/2082,6,-0.9,3.3,-5.4,3.4,2082
09/02/2082,11/02/2082,3,2.6,0.2,2.4,3.6,2082
08/11/2082,11/11/2082,4,-0.1,0.8,-0.8,3.7,2082
01/12/2082,04/12/2082,4,2.0,1.5,0.2,2.7,2082
03/02/2083,08/02/2083,6,0.3,2.6,-3.5,4.7,2083
28/02/2083,04/03/2083,5,2.5,1.7,0.1,4.5,2083
27/11/2083,29/11/2083,3,3.1,1.5,1.4,6.0,2083
06/12/2083,08/12/2083,3,5.1,0.6,4.4,4.2,2083
11/12/2083,17/12/2083,7,2.7,1.5,0.5,5.1,2083
16/01/2084,18/01/2084,3,2.0,1.0,1.1,4.2,2084
08/02/2084,10/02/2084,3,2.3,0.8,1.5,3.8,2084
12/02/2084,16/02/2084,5,2.8,0.8,1.9,6.4,2084
18/02/2084,24/02/2084,7,1.8,1.5,0.1,4.5,2084
03/03/2084,05/03/2084,3,2.6,0.4,2.3,2.9,2084
22/11/2084,26/11/2084,5,-1.2,2.5,-4.6,4.6,2084
09/01/2085,11/01/2085,3,3.4,1.4,1.7,5.0,2085
05/02/2085,07/02/2085,3,3.7,0.9,2.7,5.0,2085
16/02/2085,21/02/2085,6,3.2,1.7,1.0,6.0,2085
19/11/2085,24/11/2085,6,2.0,2.1,-0.9,3.9,2085
07/01/2086,09/01/2086,3,3.7,0.7,3.0,4.2,2086
11/01/2086,16/01/2086,6,2.3,1.8,0.1,4.1,2086
08/02/2086,10/02/2086,3,3.4,0.9,2.8,3.8,2086
27/03/2086,29/03/2086,3,2.4,0.8,1.9,1.8,2086
06/11/2086,08/11/2086,3,2.9,0.4,2.4,3.5,2086
17/11/2086,19/11/2086,3,1.8,0.8,1.0,1.7,2086
17/12/2086,21/12/2086,5,3.9,2.1,1.8,5.6,2086
01/02/2087,06/02/2087,6,2.0,1.5,-0.1,3.8,2087
12/02/2087,19/02/2087,8,2.8,0.9,1.0,6.2,2087
25/02/2087,01/03/2087,5,3.3,1.2,1.2,4.1,2087
13/11/2087,16/11/2087,4,1.5,1.8,0.3,4.1,2087
18/11/2087,20/11/2087,3,3.0,1.2,1.8,1.8,2087
15/12/2087,19/12/2087,5,4.4,1.1,3.1,5.3,2087
01/02/2088,03/02/2088,3,0.3,3.9,-4.2,2.4,2088
09/02/2088,11/02/2088,3,2.2,0.6,1.7,3.6,2088
16/02/2088,18/02/2088,3,-0.6,1.4,-1.6,6.6,2088
13/11/2088,15/11/2088,3,1.9,2.2,-0.6,4.1,2088
25/11/2088,28/11/2088,4,1.9,2.5,-1.4,5.5,2088
27/01/2089,30/01/2089,4,3.4,0.8,2.4,2.7,2089
08/02/2089,10/02/2089,3,3.5,0.6,2.8,3.8,2089
12/02/2089,18/02/2089,7,1.4,2.5,-2.8,6.3,2089
23/02/2089,25/02/2089,3,3.1,0.4,2.7,3.5,2089
11/03/2089,13/03/2089,3,3.6,0.9,2.6,4.0,2089
01/12/2089,04/12/2089,4,3.5,0.8,2.4,2.7,2089
15/01/2090,18/01/2090,4,3.2,0.4,2.8,4.1,2090
20/02/2090,23/02/2090,4,3.2,0.7,2.4,4.1,2090
17/03/2090,19/03/2090,3,2.2,0.7,1.7,5.2,2090
07/11/2090,10/11/2090,4,2.4,0.9,1.3,2.4,2090
14/11/2090,16/11/2090,3,3.7,0.4,3.2,3.9,2090
25/11/2090,27/11/2090,3,1.8,1.1,1.0,5.3,2090
14/01/2091,16/01/2091,3,1.3,1.1,0.0,3.9,2091
18/01/2091,22/01/2091,5,1.9,2.8,-2.5,2.7,2091
24/01/2091,26/01/2091,3,0.3,0.5,-0.2,2.4,2091
01/02/2091,03/02/2091,3,-1.2,1.1,-2.2,2.4,2091
22/02/2091,24/02/2091,3,1.6,0.5,1.1,3.1,2091
05/03/2091,07/03/2091,3,3.5,0.2,3.3,3.1,2091
05/11/2091,07/11/2091,3,2.5,2.4,-0.2,4.0,2091
03/12/2091,06/12/2091,4,3.4,0.3,3.1,4.4,2091
29/01/2092,03/02/2092,6,1.7,1.5,0.2,2.3,2092
10/03/2092,14/03/2092,5,3.3,1.4,1.6,3.5,2092
14/11/2092,16/11/2092,3,2.5,1.3,1.5,3.9,2092
24/12/2092,26/12/2092,3,5.4,1.0,4.2,3.1,2092
28/12/2092,30/12/2092,3,5.2,0.7,4.6,5.2,2092
17/02/2093,22/02/2093,6,1.2,2.5,-1.9,5.2,2093
01/11/2093,06/11/2093,6,1.9,0.7,1.1,3.9,2093
09/11/2093,12/11/2093,4,-0.9,2.2,-3.0,5.3,2093
14/11/2093,16/11/2093,3,1.5,1.1,0.5,3.9,2093
01/02/2094,12/02/2094,12,0.7,1.4,-1.6,4.1,2094
01/11/2094,06/11/2094,6,1.4,2.5,-3.2,3.9,2094
10/11/2094,13/11/2094,4,-0.4,1.5,-1.6,5.6,2094
12/02/2095,16/02/2095,5,2.3,1.8,0.7,6.4,2095
05/12/2095,07/12/2095,3,3.1,0.9,2.0,4.5,2095
02/01/2096,04/01/2096,3,2.9,1.1,1.9,4.5,2096
20/01/2096,22/01/2096,3,2.3,0.5,1.8,2.4,2096
13/02/2096,15/02/2096,3,2.9,0.9,1.9,6.0,2096
21/02/2096,23/02/2096,3,1.6,1.1,0.7,3.1,2096
16/11/2096,18/11/2096,3,3.1,1.2,1.7,2.3,2096
07/02/2097,11/02/2097,5,1.8,1.8,-0.4,3.9,2097
25/02/2097,01/03/2097,5,2.8,0.7,1.6,4.1,2097
07/11/2097,09/11/2097,3,0.5,2.4,-1.6,2.2,2097
05/12/2097,07/12/2097,3,3.7,0.5,3.1,4.5,2097
05/02/2098,11/02/2098,7,2.8,1.2,0.9,4.3,2098
14/02/2098,17/02/2098,4,0.2,0.6,-0.6,6.3,2098
24/02/2098,26/02/2098,3,3.9,0.8,3.0,3.3,2098
08/03/2098,10/03/2098,3,2.3,0.3,2.0,2.0,2098
02/11/2098,04/11/2098,3,1.2,0.9,0.3,4.2,2098
06/12/2098,08/12/2098,3,4.1,1.1,3.4,4.2,2098
16/12/2098,18/12/2098,3,0.7,2.5,-1.4,5.9,2098
24/12/2098,28/12/2098,5,3.8,0.9,2.6,3.2,2098
02/01/2099,04/01/2099,3,4.6,0.0,4.6,4.5,2099
08/02/2099,17/02/2099,10,2.8,1.8,-0.2,5.3,2099
01/11/2099,03/11/2099,3,3.5,1.6,1.9,3.3,2099
16/12/2099,20/12/2099,5,4.0,0.8,2.7,6.0,2099
26/12/2099,28/12/2099,3,4.6,0.4,4.1,3.5,2099
15/01/2100,20/01/2100,6,3.4,1.3,1.3,3.4,2100
27/01/2100,30/01/2100,4,3.6,1.0,2.4,2.7,2100
21/02/2100,28/02/2100,8,1.8,2.9,-3.6,3.4,2100
04/11/2100,07/11/2100,4,4.7,0.3,4.3,4.0,2100
