begin_date,end_date,duration,avg_tmax,std_tmax,max_tmax,avg_heat_index,year
03/09/2040,11/09/2040,9,29.7,0.7,30.7,88.9,2040
06/07/2041,09/07/2041,4,27.4,1.6,29.5,83.3,2041
03/08/2041,06/08/2041,4,32.1,3.6,35.7,97.7,2041
10/08/2041,17/08/2041,8,31.8,2.7,35.7,94.5,2041
04/09/2041,08/09/2041,5,28.2,3.0,33.0,85.2,2041
28/06/2042,03/07/2042,6,30.9,2.5,34.5,94.1,2042
14/07/2042,16/07/2042,3,30.1,1.3,31.6,86.4,2042
23/07/2042,26/07/2042,4,31.9,0.4,32.2,93.8,2042
04/08/2042,09/08/2042,6,30.8,1.1,32.4,93.0,2042
31/08/2042,02/09/2042,3,28.8,0.3,29.1,87.2,2042
01/06/2043,04/06/2043,4,31.9,2.2,33.7,90.0,2043
01/07/2043,05/07/2043,5,30.4,2.3,32.6,88.2,2043
15/07/2043,17/07/2043,3,31.9,2.4,33.8,94.6,2043
25/07/2043,03/08/2043,10,34.6,3.6,41.5,107.0,2043
17/08/2043,20/08/2043,4,30.3,2.1,32.9,91.2,2043
22/06/2044,24/06/2044,3,24.7,0.9,25.8,78.2,2044
06/07/2044,11/07/2044,6,31.2,4.9,37.0,92.5,2044
23/07/2044,27/07/2044,5,29.5,2.1,31.3,88.4,2044
02/08/2044,05/08/2044,4,27.5,2.5,30.3,85.7,2044
11/08/2044,17/08/2044,7,32.2,4.3,37.1,95.7,2044
23/08/2044,25/08/2044,3,29.0,3.3,31.4,86.3,2044
04/07/2045,06/07/2045,3,28.8,1.7,30.2,85.0,2045
28/07/2045,30/07/2045,3,26.9,0.6,27.5,82.5,2045
01/08/2045,04/08/2045,4,27.3,1.1,28.8,83.1,2045
19/08/2045,21/08/2045,3,30.2,2.2,31.4,90.5,2045
23/08/2045,28/08/2045,6,29.3,1.2,30.3,88.7,2045
03/09/2045,11/09/2045,9,29.9,0.7,30.9,89.5,2045
06/07/2046,09/07/2046,4,27.6,1.6,29.7,83.8,2046
03/08/2046,06/08/2046,4,32.3,3.6,35.9,98.3,2046
10/08/2046,17/08/2046,8,32.0,2.7,35.9,95.0,2046
04/09/2046,08/09/2046,5,28.4,3.0,33.2,85.6,2046
28/06/2047,03/07/2047,6,31.1,2.5,34.6,94.6,2047
14/07/2047,16/07/2047,3,30.3,1.3,31.8,86.8,2047
23/07/2047,26/07/2047,4,32.1,0.4,32.4,94.3,2047
04/08/2047,09/08/2047,6,31.0,1.1,32.6,93.6,2047
31/08/2047,02/09/2047,3,29.0,0.3,29.2,87.5,2047
01/06/2048,04/06/2048,4,32.0,2.2,33.8,90.3,2048
01/07/2048,05/07/2048,5,30.6,2.3,32.8,88.7,2048
15/07/2048,17/07/2048,3,32.1,2.4,34.0,95.2,2048
25/07/2048,03/08/2048,10,34.7,3.7,41.7,107.7,2048
17/08/2048,20/08/2048,4,30.4,2.1,33.0,91.5,2048
22/06/2049,24/06/2049,3,24.8,0.9,25.9,78.3,2049
06/07/2049,11/07/2049,6,31.4,4.9,37.3,93.2,2049
23/07/2049,27/07/2049,5,29.7,2.1,31.6,89.0,2049
02/08/2049,05/08/2049,4,27.8,2.5,30.6,86.6,2049
11/08/2049,17/08/2049,7,32.5,4.3,37.4,96.6,2049
23/08/2049,25/08/2049,3,29.3,3.3,31.7,86.9,2049
04/07/2050,06/07/2050,3,29.0,1.7,30.5,85.5,2050
28/07/2050,30/07/2050,3,27.1,0.6,27.7,83.0,2050
01/08/2050,04/08/2050,4,27.6,1.1,29.1,83.7,2050
19/08/2050,21/08/2050,3,30.5,2.2,31.7,91.4,2050
23/08/2050,28/08/2050,6,29.6,1.3,30.6,89.6,2050
03/09/2050,11/09/2050,9,30.1,0.7,31.1,90.0,2050
06/07/2051,09/07/2051,4,27.7,1.7,29.8,84.0,2051
03/08/2051,06/08/2051,4,32.4,3.6,36.1,98.7,2051
10/08/2051,17/08/2051,8,32.1,2.7,36.1,95.4,2051
04/09/2051,08/09/2051,5,28.5,3.0,33.3,85.8,2051
28/06/2052,03/07/2052,6,31.2,2.5,34.7,95.0,2052
14/07/2052,16/07/2052,3,30.4,1.3,31.9,87.0,2052
23/07/2052,26/07/2052,4,32.2,0.4,32.6,94.7,2052
04/08/2052,09/08/2052,6,31.2,1.1,32.8,94.1,2052
31/08/2052,02/09/2052,3,29.1,0.4,29.4,87.9,2052
01/06/2053,04/06/2053,4,32.0,2.2,33.8,90.4,2053
01/07/2053,05/07/2053,5,30.6,2.3,32.9,88.8,2053
15/07/2053,17/07/2053,3,32.1,2.4,34.0,95.4,2053
25/07/2053,03/08/2053,10,34.8,3.7,41.8,108.1,2053
17/08/2053,20/08/2053,4,30.5,2.1,33.1,91.9,2053
22/06/2054,24/06/2054,3,24.9,0.9,26.0,78.5,2054
06/07/2054,11/07/2054,6,31.5,4.9,37.4,93.5,2054
23/07/2054,27/07/2054,5,29.8,2.1,31.7,89.2,2054
02/08/2054,05/08/2054,4,27.8,2.5,30.6,86.6,2054
11/08/2054,17/08/2054,7,32.5,4.3,37.4,96.6,2054
23/08/2054,25/08/2054,3,29.3,3.3,31.7,86.9,2054
04/07/2055,06/07/2055,3,29.0,1.7,30.5,85.5,2055
28/07/2055,30/07/2055,3,27.1,0.6,27.7,83.0,2055
01/08/2055,04/08/2055,4,27.6,1.1,29.1,83.7,2055
19/08/2055,21/08/2055,3,30.5,2.2,31.7,91.4,2055
23/08/2055,28/08/2055,6,29.6,1.3,30.6,89.6,2055
03/09/2055,11/09/2055,9,30.1,0.7,31.1,90.0,2055
06/07/2056,09/07/2056,4,27.8,1.7,30.0,84.3,2056
03/08/2056,06/08/2056,4,32.5,3.6,36.2,99.1,2056
10/08/2056,17/08/2056,8,32.2,2.7,36.2,95.8,2056
04/09/2056,08/09/2056,5,28.5,3.0,33.3,85.9,2056
28/06/2057,03/07/2057,6,31.3,2.5,34.8,95.3,2057
14/07/2057,16/07/2057,3,30.5,1.3,32.0,87.3,2057
23/07/2057,26/07/2057,4,32.4,0.4,32.7,95.1,2057
04/08/2057,09/08/2057,6,31.3,1.1,32.9,94.4,2057
31/08/2057,02/09/2057,3,29.2,0.4,29.5,88.2,2057
01/06/2058,04/06/2058,4,32.1,2.2,33.9,90.6,2058
01/07/2058,05/07/2058,5,30.7,2.3,33.0,89.0,2058
15/07/2058,17/07/2058,3,32.2,2.4,34.1,95.6,2058
25/07/2058,03/08/2058,10,34.9,3.7,41.9,108.3,2058
17/08/2058,20/08/2058,4,30.6,2.1,33.2,92.1,2058
22/06/2059,24/06/2059,3,24.9,0.9,26.0,78.5,2059
06/07/2059,11/07/2059,6,31.6,4.9,37.4,93.6,2059
23/07/2059,27/07/2059,5,29.8,2.1,31.7,89.4,2059
02/08/2059,05/08/2059,4,27.9,2.5,30.7,86.9,2059
11/08/2059,17/08/2059,7,32.6,4.3,37.5,96.8,2059
23/08/2059,25/08/2059,3,29.4,3.3,31.9,87.1,2059
04/07/2060,06/07/2060,3,29.1,1.7,30.6,85.7,2060
28/07/2060,30/07/2060,3,27.2,0.6,27.9,83.3,2060
01/08/2060,04/08/2060,4,27.7,1.1,29.2,84.0,2060
19/08/2060,21/08/2060,3,30.6,2.2,31.8,91.7,2060
23/08/2060,28/08/2060,6,29.7,1.3,30.7,89.9,2060
03/09/2060,11/09/2060,9,30.1,0.7,31.2,90.3,2060
06/07/2061,09/07/2061,4,27.8,1.7,30.0,84.3,2061
03/08/2061,06/08/2061,4,32.6,3.6,36.3,99.3,2061
10/08/2061,17/08/2061,8,32.3,2.7,36.3,96.0,2061
04/09/2061,08/09/2061,5,28.6,3.0,33.4,86.1,2061
28/06/2062,03/07/2062,6,31.3,2.4,34.8,95.4,2062
14/07/2062,16/07/2062,3,30.6,1.3,32.1,87.5,2062
23/07/2062,26/07/2062,4,32.5,0.4,32.8,95.3,2062
04/08/2062,09/08/2062,6,31.3,1.1,32.9,94.4,2062
31/08/2062,02/09/2062,3,29.2,0.4,29.5,88.2,2062
01/06/2063,04/06/2063,4,32.1,2.2,33.9,90.6,2063
01/07/2063,05/07/2063,5,30.7,2.3,33.0,89.0,2063
15/07/2063,17/07/2063,3,32.2,2.4,34.1,95.6,2063
25/07/2063,03/08/2063,10,34.9,3.7,41.9,108.4,2063
17/08/2063,20/08/2063,4,30.6,2.1,33.2,92.3,2063
22/06/2064,24/06/2064,3,24.9,0.9,26.0,78.5,2064
06/07/2064,11/07/2064,6,31.7,4.9,37.5,93.8,2064
23/07/2064,27/07/2064,5,29.9,2.1,31.8,89.6,2064
02/08/2064,05/08/2064,4,27.9,2.5,30.7,87.0,2064
11/08/2064,17/08/2064,7,32.6,4.3,37.5,97.0,2064
23/08/2064,25/08/2064,3,29.4,3.3,31.9,87.2,2064
04/07/2065,06/07/2065,3,29.2,1.7,30.7,85.9,2065
28/07/2065,30/07/2065,3,27.3,0.6,28.0,83.5,2065
01/08/2065,04/08/2065,4,27.7,1.1,29.2,84.0,2065
19/08/2065,21/08/2065,3,30.6,2.2,31.8,91.8,2065
23/08/2065,28/08/2065,6,29.7,1.3,30.7,89.9,2065
03/09/2065,11/09/2065,9,30.1,0.7,31.1,90.3,2065
06/07/2066,09/07/2066,4,27.9,1.7,30.1,84.6,2066
03/08/2066,06/08/2066,4,32.6,3.6,36.3,99.6,2066
10/08/2066,17/08/2066,8,32.3,2.7,36.3,96.1,2066
04/09/2066,08/09/2066,5,28.6,3.0,33.4,86.1,2066
28/06/2067,03/07/2067,6,31.3,2.4,34.8,95.5,2067
14/07/2067,16/07/2067,3,30.6,1.3,32.1,87.5,2067
23/07/2067,26/07/2067,4,32.5,0.4,32.8,95.3,2067
04/08/2067,09/08/2067,6,31.3,1.1,32.9,94.5,2067
31/08/2067,02/09/2067,3,29.2,0.3,29.5,88.3,2067
01/06/2068,04/06/2068,4,32.1,2.2,33.9,90.7,2068
01/07/2068,05/07/2068,5,30.8,2.3,33.1,89.3,2068
15/07/2068,17/07/2068,3,32.3,2.4,34.2,96.0,2068
25/07/2068,03/08/2068,10,35.0,3.7,42.0,108.8,2068
17/08/2068,20/08/2068,4,30.7,2.1,33.3,92.5,2068
22/06/2069,24/06/2069,3,25.0,0.9,26.1,78.7,2069
06/07/2069,11/07/2069,6,31.8,4.9,37.6,94.2,2069
23/07/2069,27/07/2069,5,30.0,2.1,31.9,89.9,2069
02/08/2069,05/08/2069,4,28.0,2.5,30.8,87.2,2069
11/08/2069,17/08/2069,7,32.7,4.3,37.6,97.2,2069
23/08/2069,25/08/2069,3,29.5,3.3,32.0,87.3,2069
04/07/2070,06/07/2070,3,29.2,1.7,30.7,86.0,2070
28/07/2070,30/07/2070,3,27.3,0.6,28.0,83.6,2070
01/08/2070,04/08/2070,4,27.8,1.1,29.3,84.2,2070
19/08/2070,21/08/2070,3,30.7,2.2,32.0,92.1,2070
23/08/2070,28/08/2070,6,29.8,1.3,30.8,90.3,2070
03/09/2070,11/09/2070,9,30.2,0.7,31.2,90.6,2070
06/07/2071,09/07/2071,4,27.9,1.7,30.1,84.6,2071
03/08/2071,06/08/2071,4,32.7,3.6,36.4,99.7,2071
10/08/2071,17/08/2071,8,32.4,2.7,36.4,96.4,2071
04/09/2071,08/09/2071,5,28.7,3.0,33.5,86.3,2071
28/06/2072,03/07/2072,6,31.3,2.4,34.8,95.5,2072
14/07/2072,16/07/2072,3,30.6,1.3,32.1,87.5,2072
23/07/2072,26/07/2072,4,32.5,0.4,32.8,95.3,2072
04/08/2072,09/08/2072,6,31.4,1.1,33.0,94.8,2072
31/08/2072,02/09/2072,3,29.3,0.4,29.6,88.4,2072
01/06/2073,04/06/2073,4,32.2,2.2,34.0,91.0,2073
01/07/2073,05/07/2073,5,30.9,2.3,33.2,89.4,2073
15/07/2073,17/07/2073,3,32.4,2.4,34.3,96.2,2073
25/07/2073,03/08/2073,10,35.1,3.7,42.1,109.1,2073
17/08/2073,20/08/2073,4,30.8,2.1,33.4,92.9,2073
22/06/2074,24/06/2074,3,25.0,0.9,26.1,78.7,2074
06/07/2074,11/07/2074,6,31.7,4.9,37.5,93.9,2074
23/07/2074,27/07/2074,5,29.9,2.1,31.8,89.7,2074
02/08/2074,05/08/2074,4,28.0,2.5,30.8,87.2,2074
11/08/2074,17/08/2074,7,32.7,4.3,37.6,97.2,2074
23/08/2074,25/08/2074,3,29.5,3.3,32.0,87.3,2074
04/07/2075,06/07/2075,3,29.1,1.7,30.6,85.7,2075
28/07/2075,30/07/2075,3,27.2,0.6,27.9,83.3,2075
01/08/2075,04/08/2075,4,27.7,1.1,29.2,84.0,2075
19/08/2075,21/08/2075,3,30.6,2.2,31.8,91.7,2075
23/08/2075,28/08/2075,6,29.7,1.3,30.7,89.9,2075
03/09/2075,11/09/2075,9,30.1,0.7,31.2,90.3,2075
06/07/2076,09/07/2076,4,27.9,1.7,30.1,84.5,2076
03/08/2076,06/08/2076,4,32.6,3.6,36.3,99.6,2076
10/08/2076,17/08/2076,8,32.3,2.7,36.3,96.1,2076
04/09/2076,08/09/2076,5,28.6,3.0,33.4,86.1,2076
28/06/2077,03/07/2077,6,31.3,2.4,34.8,95.5,2077
14/07/2077,16/07/2077,3,30.6,1.3,32.1,87.5,2077
23/07/2077,26/07/2077,4,32.5,0.4,32.8,95.3,2077
04/08/2077,09/08/2077,6,31.3,1.1,32.9,94.5,2077
31/08/2077,02/09/2077,3,29.2,0.4,29.5,88.2,2077
01/06/2078,04/06/2078,4,32.1,2.2,33.9,90.7,2078
01/07/2078,05/07/2078,5,30.8,2.3,33.1,89.3,2078
15/07/2078,17/07/2078,3,32.3,2.4,34.2,96.0,2078
25/07/2078,03/08/2078,10,35.0,3.7,42.0,108.8,2078
17/08/2078,20/08/2078,4,30.7,2.1,33.3,92.5,2078
22/06/2079,24/06/2079,3,25.0,0.9,26.1,78.7,2079
06/07/2079,11/07/2079,6,31.7,4.9,37.5,93.8,2079
23/07/2079,27/07/2079,5,29.9,2.1,31.8,89.6,2079
02/08/2079,05/08/2079,4,28.0,2.5,30.8,87.2,2079
11/08/2079,17/08/2079,7,32.7,4.3,37.6,97.2,2079
23/08/2079,25/08/2079,3,29.5,3.3,32.0,87.3,2079
04/07/2080,06/07/2080,3,29.1,1.7,30.6,85.7,2080
28/07/2080,30/07/2080,3,27.2,0.6,27.9,83.3,2080
01/08/2080,04/08/2080,4,27.7,1.1,29.2,84.0,2080
19/08/2080,21/08/2080,3,30.6,2.2,31.8,91.7,2080
23/08/2080,28/08/2080,6,29.7,1.3,30.7,89.9,2080
03/09/2080,11/09/2080,9,30.1,0.7,31.2,90.3,2080
06/07/2081,09/07/2081,4,27.9,1.7,30.1,84.6,2081
03/08/2081,06/08/2081,4,32.6,3.6,36.3,99.6,2081
10/08/2081,17/08/2081,8,32.3,2.7,36.3,96.1,2081
04/09/2081,08/09/2081,5,28.6,3.0,33.4,86.1,2081
28/06/2082,03/07/2082,6,31.3,2.4,34.8,95.5,2082
14/07/2082,16/07/2082,3,30.6,1.3,32.1,87.5,2082
23/07/2082,26/07/2082,4,32.5,0.4,32.8,95.3,2082
04/08/2082,09/08/2082,6,31.3,1.1,32.9,94.5,2082
31/08/2082,02/09/2082,3,29.2,0.3,29.5,88.3,2082
01/06/2083,04/06/2083,4,32.1,2.2,33.9,90.7,2083
01/07/2083,05/07/2083,5,30.8,2.3,33.1,89.3,2083
15/07/2083,17/07/2083,3,32.3,2.4,34.2,96.0,2083
25/07/2083,03/08/2083,10,35.0,3.7,42.0,108.8,2083
17/08/2083,20/08/2083,4,30.7,2.1,33.3,92.5,2083
22/06/2084,24/06/2084,3,24.9,0.9,26.0,78.5,2084
06/07/2084,11/07/2084,6,31.7,4.9,37.5,93.8,2084
23/07/2084,27/07/2084,5,29.9,2.1,31.8,89.6,2084
02/08/2084,05/08/2084,4,27.9,2.5,30.7,87.0,2084
11/08/2084,17/08/2084,7,32.6,4.3,37.5,97.0,2084
23/08/2084,25/08/2084,3,29.4,3.3,31.9,87.2,2084
04/07/2085,06/07/2085,3,29.2,1.7,30.7,85.9,2085
28/07/2085,30/07/2085,3,27.3,0.6,28.0,83.5,2085
01/08/2085,04/08/2085,4,27.8,1.1,29.3,84.2,2085
19/08/2085,21/08/2085,3,30.7,2.2,32.0,92.1,2085
23/08/2085,28/08/2085,6,29.8,1.3,30.8,90.3,2085
03/09/2085,11/09/2085,9,30.1,0.7,31.1,90.4,2085
01/06/2086,04/06/2086,4,32.2,2.2,34.0,90.8,2086
01/07/2086,05/07/2086,5,30.8,2.3,33.1,89.3,2086
15/07/2086,17/07/2086,3,32.3,2.4,34.2,96.0,2086
25/07/2086,03/08/2086,10,35.0,3.7,42.0,108.8,2086
17/08/2086,20/08/2086,4,30.7,2.1,33.3,92.5,2086
22/06/2087,24/06/2087,3,25.0,0.9,26.1,78.7,2087
06/07/2087,11/07/2087,6,31.7,4.9,37.5,93.8,2087
23/07/2087,27/07/2087,5,29.9,2.1,31.8,89.6,2087
02/08/2087,05/08/2087,4,28.0,2.5,30.8,87.2,2087
11/08/2087,17/08/2087,7,32.7,4.3,37.6,97.2,2087
23/08/2087,25/08/2087,3,29.5,3.3,32.0,87.3,2087
04/07/2088,06/07/2088,3,29.1,1.7,30.6,85.7,2088
28/07/2088,30/07/2088,3,27.2,0.6,27.9,83.3,2088
01/08/2088,04/08/2088,4,27.7,1.1,29.2,84.0,2088
19/08/2088,21/08/2088,3,30.6,2.2,31.8,91.7,2088
23/08/2088,28/08/2088,6,29.7,1.3,30.7,89.9,2088
03/09/2088,11/09/2088,9,30.1,0.7,31.2,90.3,2088
06/07/2089,09/07/2089,4,27.8,1.7,30.0,84.3,2089
03/08/2089,06/08/2089,4,32.6,3.6,36.3,99.3,2089
10/08/2089,17/08/2089,8,32.3,2.7,36.3,96.0,2089
04/09/2089,08/09/2089,5,28.6,3.0,33.4,86.1,2089
28/06/2090,03/07/2090,6,31.2,2.4,34.7,95.1,2090
14/07/2090,16/07/2090,3,30.5,1.3,32.0,87.2,2090
23/07/2090,26/07/2090,4,32.3,0.4,32.7,94.9,2090
04/08/2090,09/08/2090,6,31.2,1.1,32.8,94.1,2090
31/08/2090,02/09/2090,3,29.1,0.3,29.4,88.0,2090
10/07/2091,16/07/2091,7,31.9,1.5,33.7,97.0,2091
27/07/2091,04/08/2091,9,31.7,1.6,34.4,92.6,2091
09/08/2091,12/08/2091,4,31.7,3.2,36.1,94.1,2091
17/08/2091,19/08/2091,3,29.6,1.3,31.0,90.6,2091
25/08/2091,27/08/2091,3,31.6,1.5,33.3,93.9,2091
05/09/2091,07/09/2091,3,30.7,2.1,33.2,91.6,2091
13/09/2091,15/09/2091,3,30.7,0.9,31.5,88.4,2091
06/06/2092,09/06/2092,4,30.7,1.1,31.9,88.4,2092
25/06/2092,27/06/2092,3,32.5,1.8,34.5,95.7,2092
29/06/2092,06/07/2092,8,33.3,2.1,35.7,97.3,2092
28/07/2092,03/08/2092,7,33.3,2.9,36.2,94.9,2092
10/08/2092,13/08/2092,4,30.5,0.7,31.3,91.2,2092
18/04/2093,20/04/2093,3,29.5,2.2,31.7,86.6,2093
03/06/2093,07/06/2093,5,30.8,2.3,34.6,91.4,2093
27/07/2093,29/07/2093,3,32.1,1.2,33.0,98.7,2093
11/08/2093,20/08/2093,10,31.9,2.9,37.0,95.7,2093
23/08/2093,26/08/2093,4,32.3,3.3,35.2,93.6,2093
31/07/2094,10/08/2094,11,32.3,2.0,35.0,97.3,2094
26/08/2094,29/08/2094,4,31.3,1.5,32.8,92.3,2094
01/09/2094,05/09/2094,5,31.5,1.6,33.5,92.8,2094
17/06/2095,20/06/2095,4,31.1,0.5,31.7,92.6,2095
12/07/2095,17/07/2095,6,32.5,1.8,34.8,94.0,2095
22/07/2095,30/07/2095,9,33.2,1.6,35.4,98.8,2095
05/08/2095,09/08/2095,5,33.6,1.9,35.5,99.9,2095
09/05/2096,11/05/2096,3,29.2,1.3,30.7,84.9,2096
10/06/2096,12/06/2096,3,30.6,3.6,34.3,90.3,2096
12/07/2096,14/07/2096,3,27.6,0.0,27.6,83.9,2096
20/07/2096,22/07/2096,3,30.4,3.4,34.3,89.4,2096
03/08/2096,06/08/2096,4,30.8,1.7,32.8,91.8,2096
12/08/2096,14/08/2096,3,29.2,1.8,30.5,86.8,2096
26/08/2096,28/08/2096,3,30.5,3.1,33.4,90.2,2096
01/09/2096,03/09/2096,3,27.3,0.5,27.9,84.3,2096
19/07/2097,21/07/2097,3,30.1,2.0,32.0,91.8,2097
26/07/2097,31/07/2097,6,31.8,2.5,35.3,94.2,2097
02/08/2097,05/08/2097,4,28.9,0.5,29.3,87.9,2097
14/08/2097,17/08/2097,4,32.8,3.7,37.7,97.0,2097
01/09/2097,04/09/2097,4,28.6,0.7,29.4,87.1,2097
06/09/2097,10/09/2097,5,30.5,2.4,33.9,87.9,2097
24/06/2098,29/06/2098,6,35.3,6.0,42.7,109.5,2098
11/07/2098,13/07/2098,3,28.5,0.0,28.5,87.8,2098
23/07/2098,30/07/2098,8,30.5,2.4,34.1,90.3,2098
01/08/2098,05/08/2098,5,29.7,1.3,31.4,90.5,2098
