begin_date,end_date,duration,avg_tmax,std_tmax,max_tmax,avg_heat_index,year
28/07/2040,30/07/2040,3,27.6,0.6,28.2,84.0,2040
01/08/2040,04/08/2040,4,28.0,1.1,29.5,84.6,2040
19/08/2040,21/08/2040,3,30.9,2.2,32.2,92.7,2040
23/08/2040,28/08/2040,6,30.0,1.3,31.0,90.9,2040
03/09/2040,11/09/2040,9,30.3,0.7,31.3,90.9,2040
05/07/2041,09/07/2041,5,27.9,1.6,30.4,84.4,2041
03/08/2041,06/08/2041,4,33.1,3.6,36.7,100.8,2041
10/08/2041,17/08/2041,8,32.7,2.7,36.7,97.4,2041
05/09/2041,07/09/2041,3,30.5,2.8,33.6,90.4,2041
28/06/2042,03/07/2042,6,31.7,2.4,35.1,96.7,2042
14/07/2042,16/07/2042,3,31.1,1.3,32.6,88.5,2042
23/07/2042,26/07/2042,4,32.9,0.4,33.2,96.7,2042
04/08/2042,09/08/2042,6,31.8,1.1,33.4,96.0,2042
31/08/2042,02/09/2042,3,29.6,0.4,30.0,89.3,2042
01/06/2043,04/06/2043,4,32.5,2.2,34.3,91.8,2043
01/07/2043,05/07/2043,5,31.3,2.3,33.6,90.5,2043
15/07/2043,17/07/2043,3,32.8,2.4,34.7,97.6,2043
25/07/2043,03/08/2043,10,35.6,3.7,42.5,111.0,2043
17/08/2043,20/08/2043,4,31.3,2.1,33.9,94.4,2043
22/06/2044,24/06/2044,3,25.4,0.9,26.5,79.5,2044
06/07/2044,11/07/2044,6,32.3,4.9,38.2,96.0,2044
23/07/2044,27/07/2044,5,30.6,2.1,32.4,91.6,2044
02/08/2044,05/08/2044,4,28.6,2.5,31.5,89.2,2044
11/08/2044,17/08/2044,7,33.3,4.3,38.2,99.3,2044
23/08/2044,25/08/2044,3,30.1,3.3,32.6,88.8,2044
04/07/2045,06/07/2045,3,30.0,1.7,31.4,87.7,2045
28/07/2045,30/07/2045,3,28.1,0.6,28.7,85.4,2045
01/08/2045,04/08/2045,4,28.5,1.1,30.0,85.8,2045
19/08/2045,21/08/2045,3,31.4,2.2,32.7,94.2,2045
23/08/2045,28/08/2045,6,30.5,1.3,31.6,92.4,2045
03/09/2045,11/09/2045,9,30.7,0.7,31.7,92.2,2045
05/07/2046,09/07/2046,5,28.4,1.7,30.9,85.6,2046
03/08/2046,06/08/2046,4,33.6,3.6,37.2,102.6,2046
10/08/2046,17/08/2046,8,33.2,2.7,37.2,98.9,2046
05/09/2046,07/09/2046,3,30.9,2.8,34.0,91.6,2046
28/06/2047,03/07/2047,6,32.2,2.4,35.5,98.5,2047
14/07/2047,16/07/2047,3,31.6,1.3,33.1,89.8,2047
23/07/2047,26/07/2047,4,33.4,0.4,33.7,98.5,2047
04/08/2047,09/08/2047,6,32.4,1.1,34.0,98.0,2047
31/08/2047,02/09/2047,3,30.1,0.5,30.6,90.7,2047
01/06/2048,04/06/2048,4,33.0,2.2,34.8,92.9,2048
01/07/2048,05/07/2048,5,31.9,2.3,34.2,92.2,2048
15/07/2048,17/07/2048,3,33.5,2.4,35.4,99.8,2048
25/07/2048,03/08/2048,10,36.2,3.7,43.2,113.7,2048
17/08/2048,20/08/2048,4,32.0,2.1,34.5,96.4,2048
22/06/2049,24/06/2049,3,25.8,0.9,26.9,80.5,2049
06/07/2049,11/07/2049,6,33.0,4.9,38.8,98.0,2049
23/07/2049,27/07/2049,5,31.2,2.1,33.1,93.5,2049
02/08/2049,05/08/2049,4,29.3,2.6,32.2,91.5,2049
11/08/2049,17/08/2049,7,34.1,4.3,38.9,101.6,2049
23/08/2049,25/08/2049,3,30.9,3.3,33.3,90.4,2049
04/07/2050,06/07/2050,3,30.5,1.7,32.0,89.1,2050
28/07/2050,30/07/2050,3,28.6,0.6,29.2,86.8,2050
01/08/2050,04/08/2050,4,29.2,1.1,30.7,87.5,2050
19/08/2050,21/08/2050,3,32.1,2.2,33.4,96.2,2050
23/08/2050,28/08/2050,6,31.2,1.3,32.3,94.6,2050
03/09/2050,11/09/2050,9,31.2,0.7,32.2,93.7,2050
05/07/2051,09/07/2051,5,28.9,1.7,31.5,87.0,2051
03/08/2051,06/08/2051,4,34.3,3.6,37.9,105.1,2051
10/08/2051,17/08/2051,8,33.9,2.7,37.9,101.2,2051
05/09/2051,07/09/2051,3,31.4,2.8,34.6,93.3,2051
28/06/2052,03/07/2052,6,32.7,2.4,36.0,100.3,2052
14/07/2052,16/07/2052,3,32.2,1.3,33.8,91.3,2052
23/07/2052,26/07/2052,4,34.1,0.4,34.4,100.7,2052
04/08/2052,09/08/2052,6,33.0,1.1,34.6,99.9,2052
31/08/2052,02/09/2052,3,30.6,0.6,31.2,92.3,2052
01/06/2053,04/06/2053,4,33.4,2.2,35.2,94.2,2053
01/07/2053,05/07/2053,5,32.5,2.3,34.8,93.7,2053
15/07/2053,17/07/2053,3,34.0,2.4,35.9,101.7,2053
25/07/2053,03/08/2053,10,36.8,3.7,43.8,116.1,2053
17/08/2053,20/08/2053,4,32.6,2.1,35.1,98.3,2053
06/07/2054,11/07/2054,6,33.5,4.9,39.4,100.0,2054
23/07/2054,28/07/2054,6,30.7,3.1,33.6,92.9,2054
02/08/2054,05/08/2054,4,29.9,2.6,32.8,93.6,2054
11/08/2054,17/08/2054,7,34.7,4.3,39.6,103.8,2054
23/08/2054,25/08/2054,3,31.5,3.3,33.9,92.1,2054
04/07/2055,06/07/2055,3,31.1,1.7,32.6,90.7,2055
28/07/2055,30/07/2055,3,29.3,0.6,29.9,88.6,2055
01/08/2055,04/08/2055,4,29.8,1.1,31.3,89.1,2055
19/08/2055,21/08/2055,3,32.7,2.2,34.0,98.3,2055
23/08/2055,28/08/2055,6,31.8,1.3,32.9,96.6,2055
03/09/2055,11/09/2055,9,31.6,0.7,32.6,95.1,2055
05/07/2056,09/07/2056,5,29.6,1.7,32.1,88.6,2056
03/08/2056,06/08/2056,4,34.9,3.6,38.5,107.4,2056
10/08/2056,17/08/2056,8,34.5,2.7,38.5,103.4,2056
05/09/2056,07/09/2056,3,31.9,2.8,35.0,94.9,2056
28/06/2057,03/07/2057,6,33.2,2.3,36.4,102.2,2057
14/07/2057,16/07/2057,3,32.8,1.3,34.3,92.8,2057
23/07/2057,26/07/2057,4,34.6,0.4,34.9,102.7,2057
04/08/2057,09/08/2057,6,33.7,1.1,35.2,102.2,2057
31/08/2057,02/09/2057,3,31.1,0.6,31.8,93.9,2057
